,name,pdf_url,pmid,doi
10751,open_access/33362244,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0008960&type=printable,33362244,10.1371/journal.pntd.0008960
10752,open_access/33425962,https://www.frontiersin.org/articles/10.3389/fmed.2020.616746/pdf,33425962,10.3389/fmed.2020.616746
10755,open_access/33374492,https://www.mdpi.com/1420-3049/26/1/20/pdf,33374492,10.3390/molecules26010020
10756,open_access/33409005,https://doi.org/10.1167/tvst.9.2.63,33409005,10.1167/tvst.9.2.63
10757,open_access/33426059,https://downloads.hindawi.com/journals/bmri/2020/6619076.pdf,33426059,10.1155/2020/6619076
10758,open_access/33374527,https://www.mdpi.com/1424-8220/21/1/25/pdf,33374527,10.3390/s21010025
10759,open_access/33424547,https://www.frontiersin.org/articles/10.3389/fnins.2020.622759/pdf,33424547,10.3389/fnins.2020.622759
10760,open_access/33374500,https://www.mdpi.com/2072-6694/13/1/17/pdf,33374500,10.3390/cancers13010017
10761,open_access/33937861,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8043357,33937861,10.1148/ryai.2020200198
10764,open_access/33424635,https://www.frontiersin.org/articles/10.3389/fphys.2020.612928/pdf,33424635,10.3389/fphys.2020.612928
10766,open_access/33520392,https://doi.org/10.1364/boe.408573,33520392,10.1364/BOE.408573
10767,open_access/33425953,https://www.frontiersin.org/articles/10.3389/fmed.2020.608525/pdf,33425953,10.3389/fmed.2020.608525
10768,open_access/33301414,https://www.jmir.org/2020/12/e25442/PDF,33301414,10.2196/25442
10769,open_access/33181506,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870566,33181506,10.1088/1361-6560/abca05
10770,open_access/33425311,https://downloads.hindawi.com/journals/jhe/2020/8860011.pdf,33425311,10.1155/2020/8860011
10771,open_access/33376402,https://www.dovepress.com/getfile.php?fileID=65075,33376402,10.2147/CMAR.S286167
10772,open_access/33350595,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3685,33350595,10.1002/cam4.3685
10773,open_access/33375043,https://www.mdpi.com/2072-6694/13/1/11/pdf,33375043,10.3390/cancers13010011
10774,open_access/33425008,https://downloads.hindawi.com/journals/abb/2020/8880786.pdf,33425008,10.1155/2020/8880786
10775,open_access/33374913,https://www.mdpi.com/1424-8220/21/1/2/pdf,33374913,10.3390/s21010002
10776,open_access/33375101,https://www.mdpi.com/2227-9067/8/1/1/pdf,33375101,10.3390/children8010001
10778,open_access/33353461,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8669773,33353461,10.1177/1545968320981953
10779,open_access/33152716,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870572,33152716,10.1088/1361-6560/abc812
10781,open_access/33350891,https://biblio.ugent.be/publication/8699796/file/8699803.pdf,33350891,10.1148/radiol.2020201537
10782,open_access/33363252,https://doi.org/10.1016/j.imu.2020.100505,33363252,10.1016/j.imu.2020.100505
10783,open_access/33816373,http://mjiri.iums.ac.ir/files/site1/user_files_e9487e/rezamirshahi-A-10-6377-1-8f7a82e.pdf,33816373,10.47176/mjiri.34.174
10786,open_access/33349257,https://bmcmedicine.biomedcentral.com/track/pdf/10.1186/s12916-020-01860-y,33349257,10.1186/s12916-020-01860-y
10787,open_access/33361262,https://n.neurology.org/content/neurology/96/5/e758.full.pdf,33361262,10.1212/WNL.0000000000011315
10789,open_access/33360271,https://doi.org/10.1016/j.compbiomed.2020.104181,33360271,10.1016/j.compbiomed.2020.104181
10790,open_access/33371497,https://www.mdpi.com/2077-0383/9/12/4131/pdf,33371497,10.3390/jcm9124131
10792,open_access/33220140,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.14651,33220140,10.1111/ene.14651
10793,open_access/33371503,https://www.mdpi.com/2075-4418/10/12/1113/pdf,33371503,10.3390/diagnostics10121113
10794,open_access/32746046,https://research-repository.griffith.edu.au/bitstream/10072/398609/2/Lloyd446553-Accepted.pdf,32746046,10.1109/TBME.2020.3006158
10796,open_access/33351552,https://doi.org/10.1097/jnr.0000000000000411,33351552,10.1097/JNR.0000000000000411
10797,open_access/32746013,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7790161,32746013,10.1109/TBME.2020.2997929
10799,open_access/33385018,http://www.ejropen.com/article/S2352047720301052/pdf,33385018,10.1016/j.ejro.2020.100316
10800,open_access/33355190,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8026494,33355190,10.1158/0008-5472.CAN-20-0668
10805,open_access/33371514,https://www.mdpi.com/1424-8220/20/24/7353/pdf,33371514,10.3390/s20247353
10808,open_access/33408743,https://www.frontiersin.org/articles/10.3389/fgene.2020.614823/pdf,33408743,10.3389/fgene.2020.614823
10809,open_access/33355150,https://bjo.bmj.com/content/bjophthalmol/early/2020/12/20/bjophthalmol-2020-317825.full.pdf,33355150,10.1136/bjophthalmol-2020-317825
10810,open_access/33521709,http://www.thelancet.com/article/S266652472030197X/pdf,33521709,10.1016/S2666-5247(20)30197-X
10812,open_access/31908578,https://synapse.koreamed.org/upload/SynapseData/PDFData/0067kjpp/kjpp-24-89.pdf,31908578,10.4196/kjpp.2020.24.1.89
10813,open_access/33414898,https://doi.org/10.1155/2020/8847226,33414898,10.1155/2020/8847226
10815,open_access/33352714,https://www.mdpi.com/1424-8220/20/24/7309/pdf,33352714,10.3390/s20247309
10816,open_access/33352801,https://www.mdpi.com/2072-6694/12/12/3844/pdf,33352801,10.3390/cancers12123844
10817,open_access/33352690,https://www.mdpi.com/1424-8220/20/24/7307/pdf,33352690,10.3390/s20247307
10818,open_access/33340391,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13130,33340391,10.1002/acm2.13130
10819,open_access/33489588,https://www.cureus.com/articles/44318-current-available-computer-aided-detection-catches-cancer-but-requires-a-human-operator.pdf,33489588,10.7759/cureus.12177
10820,open_access/33340180,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25323,33340180,10.1002/hbm.25323
10822,open_access/33341915,https://link.springer.com/content/pdf/10.1007/s00259-020-05140-y.pdf,33341915,10.1007/s00259-020-05140-y
10824,open_access/33339832,https://www.nature.com/articles/s41540-020-00160-8.pdf,33339832,10.1038/s41540-020-00160-8
10825,open_access/33898770,http://phiro.science/article/S2405631620300816/pdf,33898770,10.1016/j.phro.2020.12.004
10826,open_access/34713065,https://www.frontiersin.org/articles/10.3389/fdgth.2020.600604/pdf,34713065,10.3389/fdgth.2020.600604
10827,open_access/33352870,https://www.mdpi.com/2075-4426/10/4/288/pdf,33352870,10.3390/jpm10040288
10828,open_access/33384884,https://doi.org/10.1167/tvst.9.13.30,33384884,10.1167/tvst.9.13.30
10829,open_access/33693417,https://www.frontiersin.org/articles/10.3389/fdata.2020.572134/pdf,33693417,10.3389/fdata.2020.572134
10830,open_access/33364259,http://www.ejropen.com/article/S2352047720300927/pdf,33364259,10.1016/j.ejro.2020.100303
10831,open_access/33339530,https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-020-00798-9,33339530,10.1186/s12984-020-00798-9
10835,open_access/33392064,https://www.frontiersin.org/articles/10.3389/fonc.2020.525461/pdf,33392064,10.3389/fonc.2020.525461
10836,open_access/33337584,https://doi.org/10.1002/acr.24539,33337584,10.1002/acr.24539
10837,open_access/33618153,https://discovery.ucl.ac.uk/10128353/1/Ventikos_MIA-final%20version.pdf,33618153,10.1016/j.media.2020.101931
10839,open_access/33353180,https://www.mdpi.com/2072-6694/12/12/3835/pdf,33353180,10.3390/cancers12123835
10840,open_access/33391050,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.584711/pdf,33391050,10.3389/fpsyt.2020.584711
10841,open_access/33390890,https://www.frontiersin.org/articles/10.3389/fnins.2020.609468/pdf,33390890,10.3389/fnins.2020.609468
10844,open_access/33346087,https://doi.org/10.1016/j.gpb.2019.02.003,33346087,10.1016/j.gpb.2019.02.003
10845,open_access/33065566,https://www.biorxiv.org/content/biorxiv/early/2020/05/23/2019.12.19.883017.full.pdf,33065566,10.1088/1361-6560/abc230
10846,open_access/32235059,http://arxiv.org/pdf/2002.07969,32235059,10.1088/1361-6560/ab8535
10847,open_access/33080578,http://arxiv.org/pdf/2005.11832,33080578,10.1088/1361-6560/abc303
10849,open_access/33332413,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0242878&type=printable,33332413,10.1371/journal.pone.0242878
10850,open_access/33348823,https://www.mdpi.com/1424-8220/20/24/7251/pdf,33348823,10.3390/s20247251
10851,open_access/33348892,https://www.mdpi.com/2077-0383/9/12/4084/pdf,33348892,10.3390/jcm9124084
10852,open_access/33348587,https://www.mdpi.com/1424-8220/20/24/7226/pdf,33348587,10.3390/s20247226
10853,open_access/33385701,https://doi.org/10.1016/j.media.2020.101919,33385701,10.1016/j.media.2020.101919
10854,open_access/33348786,https://www.mdpi.com/1424-8220/20/24/7246/pdf,33348786,10.3390/s20247246
10856,open_access/33391011,https://www.frontiersin.org/articles/10.3389/fphys.2020.583005/pdf,33391011,10.3389/fphys.2020.583005
10857,open_access/33778637,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7977785,33778637,10.1148/ryct.2020200022
10858,open_access/33332412,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243963&type=printable,33332412,10.1371/journal.pone.0243963
10859,open_access/33345948,http://journal.chestnet.org/article/S0012369220354544/pdf,33345948,10.1016/j.chest.2020.12.009
10860,open_access/33335111,https://www.nature.com/articles/s41598-020-78888-w.pdf,33335111,10.1038/s41598-020-78888-w
10861,open_access/33348826,https://www.mdpi.com/2072-6694/12/12/3817/pdf,33348826,10.3390/cancers12123817
10862,open_access/33335163,https://www.nature.com/articles/s41598-020-79028-0.pdf,33335163,10.1038/s41598-020-79028-0
10864,open_access/33334851,http://www.ajnr.org/content/ajnr/42/3/429.full.pdf,33334851,10.3174/ajnr.A6961
10865,open_access/33331828,https://medinform.jmir.org/2020/12/e22649/PDF,33331828,10.2196/22649
10866,open_access/33331823,https://formative.jmir.org/2020/12/e24490/PDF,33331823,10.2196/24490
10867,open_access/33335183,https://www.nature.com/articles/s41598-020-79142-z.pdf,33335183,10.1038/s41598-020-79142-z
10868,open_access/33332408,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243816&type=printable,33332408,10.1371/journal.pone.0243816
10869,open_access/33391152,https://www.frontiersin.org/articles/10.3389/fneur.2020.583870/pdf,33391152,10.3389/fneur.2020.583870
10870,open_access/33332979,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7934317,33332979,10.1259/bjr.20200870
10871,open_access/33335244,https://www.nature.com/articles/s41598-020-79243-9.pdf,33335244,10.1038/s41598-020-79243-9
10873,open_access/33332440,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243615&type=printable,33332440,10.1371/journal.pone.0243615
10874,open_access/33390927,https://www.frontiersin.org/articles/10.3389/fnagi.2020.548616/pdf,33390927,10.3389/fnagi.2020.548616
10875,open_access/33392274,https://www.frontiersin.org/articles/10.3389/fcvm.2020.609976/pdf,33392274,10.3389/fcvm.2020.609976
10876,open_access/32527741,https://lirias.kuleuven.be/bitstream/123456789/657971/2/QC%20manuscript%20ERJ%20%28pre-print%29.pdf,32527741,10.1183/13993003.00603-2020
10877,open_access/33346147,http://www.jmdjournal.org/article/S1525157820305869/pdf,33346147,10.1016/j.jmoldx.2020.11.011
10878,open_access/33331995,https://link.springer.com/content/pdf/10.1007/s00414-020-02465-z.pdf,33331995,10.1007/s00414-020-02465-z
10879,open_access/33360529,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7878428,33360529,10.1016/j.cmpb.2020.105898
10881,open_access/33341375,https://discovery.ucl.ac.uk/10122909/1/Alexander_LOWD-IQT_Manuscript_FinalAccepted.pdf,33341375,10.1016/j.ejmp.2020.11.027
10882,open_access/34012721,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8130190,34012721,10.1109/bibe50027.2020.00082
10883,open_access/33598377,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09296214.pdf,33598377,10.1109/access.2020.3045285
10884,open_access/33383333,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7847132,33383333,10.1016/j.media.2020.101896
10885,open_access/33928257,https://pubs.rsna.org/doi/pdf/10.1148/ryai.2020200098,33928257,10.1148/ryai.2020200098
10886,open_access/33338667,https://doi.org/10.1016/j.jbi.2020.103653,33338667,10.1016/j.jbi.2020.103653
10887,open_access/33390930,https://www.frontiersin.org/articles/10.3389/fnagi.2020.618538/pdf,33390930,10.3389/fnagi.2020.618538
10889,open_access/33424535,https://www.frontiersin.org/articles/10.3389/fnins.2020.588357/pdf,33424535,10.3389/fnins.2020.588357
10890,open_access/33490248,https://downloads.hindawi.com/journals/bmri/2020/6636321.pdf,33490248,10.1155/2020/6636321
10891,open_access/33339105,https://www.mdpi.com/1424-8220/20/24/7198/pdf,33339105,10.3390/s20247198
10892,open_access/33383334,https://doi.org/10.1016/j.media.2020.101908,33383334,10.1016/j.media.2020.101908
10896,open_access/33323103,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-020-03847-1,33323103,10.1186/s12859-020-03847-1
10897,open_access/33328512,https://www.nature.com/articles/s41598-020-79097-1.pdf,33328512,10.1038/s41598-020-79097-1
10898,open_access/33301417,https://www.jmir.org/2020/12/e24478/PDF,33301417,10.2196/24478
10899,open_access/33339334,https://www.mdpi.com/1424-8220/20/24/7212/pdf,33339334,10.3390/s20247212
10901,open_access/33339445,https://www.mdpi.com/2072-6694/12/12/3800/pdf,33339445,10.3390/cancers12123800
10902,open_access/33339385,https://www.mdpi.com/2075-4426/10/4/286/pdf,33339385,10.3390/jpm10040286
10904,open_access/34713064,https://europepmc.org/articles/pmc8521966?pdf=render,34713064,10.3389/fdgth.2020.596433
10905,open_access/33317334,https://www.ahajournals.org/doi/pdf/10.1161/CIRCIMAGING.120.011512,33317334,10.1161/CIRCIMAGING.120.011512
10906,open_access/33384629,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.593336/pdf,33384629,10.3389/fpsyt.2020.593336
10907,open_access/33320858,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0242899&type=printable,33320858,10.1371/journal.pone.0242899
10908,open_access/33220109,https://discovery.dundee.ac.uk/ws/files/54643356/jop.13135.pdf,33220109,10.1111/jop.13135
10909,open_access/33381600,https://downloads.hindawi.com/journals/jdr/2020/8839376.pdf,33381600,10.1155/2020/8839376
10910,open_access/33323112,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01329-1,33323112,10.1186/s12911-020-01329-1
10913,open_access/33320104,https://medinform.jmir.org/2020/12/e22982/PDF,33320104,10.2196/22982
10914,open_access/33384632,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.607890/pdf,33384632,10.3389/fpsyt.2020.607890
10915,open_access/34396283,https://doi.org/10.1016/j.jaccao.2020.11.004,34396283,10.1016/j.jaccao.2020.11.004
10916,open_access/33333799,https://www.mdpi.com/2227-9032/8/4/562/pdf,33333799,10.3390/healthcare8040562
10917,open_access/33334028,https://www.mdpi.com/1424-8220/20/24/7195/pdf,33334028,10.3390/s20247195
10918,open_access/33403003,https://journals.sagepub.com/doi/pdf/10.1177/1756284820979165,33403003,10.1177/1756284820979165
10919,open_access/33319835,https://www.nature.com/articles/s41598-020-79007-5.pdf,33319835,10.1038/s41598-020-79007-5
10920,open_access/33323104,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01326-4,33323104,10.1186/s12911-020-01326-4
10921,open_access/33320890,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243907&type=printable,33320890,10.1371/journal.pone.0243907
10922,open_access/33323117,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01325-5,33323117,10.1186/s12911-020-01325-5
10923,open_access/33344065,https://doi.org/10.1167/tvst.9.2.62,33344065,10.1167/tvst.9.2.62
10924,open_access/33381220,https://doi.org/10.1155/2020/6056383,33381220,10.1155/2020/6056383
10925,open_access/33333873,https://www.mdpi.com/1424-8220/20/24/7184/pdf,33333873,10.3390/s20247184
10926,open_access/33323118,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01327-3,33323118,10.1186/s12911-020-01327-3
10927,open_access/34786299,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09293268.pdf,34786299,10.1109/ACCESS.2020.3044858
10928,open_access/33275793,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gps.5483,33275793,10.1002/gps.5483
10929,open_access/33314530,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25316,33314530,10.1002/hbm.25316
10931,open_access/33569548,https://doi.org/10.1016/j.resplu.2020.100052,33569548,10.1016/j.resplu.2020.100052
10932,open_access/33317528,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01363-z,33317528,10.1186/s12911-020-01363-z
10933,open_access/33318199,https://europepmc.org/articles/pmc7776829?pdf=render,33318199,10.1073/pnas.2009192117
10935,open_access/33327412,https://www.mdpi.com/2075-4426/10/4/279/pdf,33327412,10.3390/jpm10040279
10936,open_access/33315176,https://link.springer.com/content/pdf/10.1007/s10877-020-00627-3.pdf,33315176,10.1007/s10877-020-00627-3
10937,open_access/33381075,https://www.frontiersin.org/articles/10.3389/fneur.2020.588140/pdf,33381075,10.3389/fneur.2020.588140
10938,open_access/33318503,https://www.nature.com/articles/s41598-020-78799-w.pdf,33318503,10.1038/s41598-020-78799-w
10939,open_access/33308172,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-020-03763-4,33308172,10.1186/s12859-020-03763-4
10940,open_access/33318495,https://www.nature.com/articles/s41598-020-78129-0.pdf,33318495,10.1038/s41598-020-78129-0
10941,open_access/33317508,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01272-1,33317508,10.1186/s12911-020-01272-1
10942,open_access/33403013,https://journals.sagepub.com/doi/pdf/10.1177/1758835920971416,33403013,10.1177/1758835920971416
10944,open_access/33317534,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01358-w,33317534,10.1186/s12911-020-01358-w
10945,open_access/33317502,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01151-9,33317502,10.1186/s12911-020-01151-9
10946,open_access/33318484,https://www.nature.com/articles/s41467-020-19712-x.pdf,33318484,10.1038/s41467-020-19712-x
10947,open_access/33318595,https://www.nature.com/articles/s41598-020-79021-7.pdf,33318595,10.1038/s41598-020-79021-7
10948,open_access/33318471,https://www.nature.com/articles/s41398-020-01117-5.pdf,33318471,10.1038/s41398-020-01117-5
10950,open_access/33316422,https://doi.org/10.1016/j.jbi.2020.103639,33316422,10.1016/j.jbi.2020.103639
10951,open_access/33280255,https://ascpt.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/psp4.12576,33280255,10.1002/psp4.12576
10953,open_access/33322122,https://www.mdpi.com/1099-4300/22/12/1406/pdf,33322122,10.3390/e22121406
10954,open_access/33316235,http://journal.chestnet.org/article/S0012369220353526/pdf,33316235,10.1016/j.chest.2020.11.050
10955,open_access/33314716,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3634,33314716,10.1002/cam4.3634
10957,open_access/33732986,http://www.kireports.org/article/S2468024920317940/pdf,33732986,10.1016/j.ekir.2020.11.037
10960,open_access/33422894,http://adni.loni.usc.edu/wp-content/uploads/how_to_apply/ADNI_Acknowledgement_List.pdf,33422894,10.1016/j.neurobiolaging.2020.12.005
10961,open_access/33322174,https://www.mdpi.com/2072-6694/12/12/3749/pdf,33322174,10.3390/cancers12123749
10962,open_access/32580177,http://arxiv.org/pdf/2002.07161,32580177,10.1088/1361-6560/ab9fcc
10963,open_access/33456742,https://downloads.hindawi.com/journals/jhe/2020/8864863.pdf,33456742,10.1155/2020/8864863
10964,open_access/33322765,https://www.mdpi.com/2075-4426/10/4/275/pdf,33322765,10.3390/jpm10040275
10965,open_access/33322673,https://www.mdpi.com/1424-8220/20/24/7127/pdf,33322673,10.3390/s20247127
10966,open_access/33322776,https://www.mdpi.com/1424-8220/20/24/7134/pdf,33322776,10.3390/s20247134
10967,open_access/33553839,https://doi.org/10.4103/joco.joco_123_20,33553839,10.4103/JOCO.JOCO_123_20
10968,open_access/33313979,https://link.springer.com/content/pdf/10.1007/s10877-020-00629-1.pdf,33313979,10.1007/s10877-020-00629-1
10969,open_access/33489060,https://downloads.hindawi.com/journals/jhe/2020/6680002.pdf,33489060,10.1155/2020/6680002
10970,open_access/33323553,https://doi.org/10.18632/aging.202168,33323553,10.18632/aging.202168
10971,open_access/33322435,https://www.mdpi.com/1424-8220/20/24/7101/pdf,33322435,10.3390/s20247101
10972,open_access/33322566,https://www.mdpi.com/1424-8220/20/24/7116/pdf,33322566,10.3390/s20247116
10973,open_access/33310786,https://jcp.bmj.com/content/jclinpath/75/2/104.full.pdf,33310786,10.1136/jclinpath-2020-207087
10976,open_access/33308189,https://bmcgastroenterol.biomedcentral.com/track/pdf/10.1186/s12876-020-01494-7,33308189,10.1186/s12876-020-01494-7
10977,open_access/33486368,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8111799,33486368,10.1016/j.compmedimag.2020.101814
10978,open_access/33363188,https://www.frontiersin.org/articles/10.3389/fmed.2020.607870/pdf,33363188,10.3389/fmed.2020.607870
10979,open_access/33538134,https://doi.org/10.3947/ic.2020.0104,33538134,10.3947/ic.2020.0104
10980,open_access/33322521,https://www.mdpi.com/1660-4601/17/24/9288/pdf,33322521,10.3390/ijerph17249288
10981,open_access/33311535,https://www.nature.com/articles/s41598-020-78384-1.pdf,33311535,10.1038/s41598-020-78384-1
10982,open_access/33322442,https://www.mdpi.com/1424-8220/20/24/7112/pdf,33322442,10.3390/s20247112
10985,open_access/33309994,https://doi.org/10.1016/j.jbi.2020.103656,33309994,10.1016/j.jbi.2020.103656
10986,open_access/33362458,https://www.frontiersin.org/articles/10.3389/fnins.2020.587520/pdf,33362458,10.3389/fnins.2020.587520
10988,open_access/33322559,https://www.mdpi.com/2077-0383/9/12/4013/pdf,33322559,10.3390/jcm9124013
10989,open_access/33311458,https://www.nature.com/articles/s41467-020-20030-5.pdf,33311458,10.1038/s41467-020-20030-5
10991,open_access/33316367,https://doi.org/10.1016/j.nbd.2020.105223,33316367,10.1016/j.nbd.2020.105223
10992,open_access/33362849,https://www.frontiersin.org/articles/10.3389/fgene.2020.585804/pdf,33362849,10.3389/fgene.2020.585804
10993,open_access/33311565,https://www.nature.com/articles/s41598-020-77994-z.pdf,33311565,10.1038/s41598-020-77994-z
10994,open_access/33311484,https://www.nature.com/articles/s41467-020-20167-3.pdf,33311484,10.1038/s41467-020-20167-3
10995,open_access/33242256,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7934287,33242256,10.1259/bjr.20201086
10996,open_access/33311533,https://www.nature.com/articles/s41598-020-78784-3.pdf,33311533,10.1038/s41598-020-78784-3
10997,open_access/33509388,http://www.thelancet.com/article/S2589750020302740/pdf,33509388,10.1016/S2589-7500(20)30274-0
10998,open_access/33321895,https://www.mdpi.com/1424-8220/20/24/7083/pdf,33321895,10.3390/s20247083
10999,open_access/33297865,https://www.ahajournals.org/doi/pdf/10.1161/STROKEAHA.120.030663,33297865,10.1161/STROKEAHA.120.030663
11000,open_access/33297721,http://arxiv.org/pdf/2009.03966,33297721,10.1177/0890117120977378
11001,open_access/33390878,https://www.frontiersin.org/articles/10.3389/fnins.2020.578126/pdf,33390878,10.3389/fnins.2020.578126
11002,open_access/33300816,https://www.tandfonline.com/doi/pdf/10.1080/00365513.2020.1852478?needAccess=true,33300816,10.1080/00365513.2020.1852478
11003,open_access/33299111,https://www.nature.com/articles/s41379-020-00724-3.pdf,33299111,10.1038/s41379-020-00724-3
11004,open_access/33363220,https://www.frontiersin.org/articles/10.3389/fcvm.2020.594192/pdf,33363220,10.3389/fcvm.2020.594192
11005,open_access/33156808,https://medinform.jmir.org/2020/12/e18001/PDF,33156808,10.2196/18001
11006,open_access/33301073,https://link.springer.com/content/pdf/10.1007/s13246-020-00957-1.pdf,33301073,10.1007/s13246-020-00957-1
11007,open_access/33321864,https://www.mdpi.com/1424-8220/20/24/7080/pdf,33321864,10.3390/s20247080
11008,open_access/34766125,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mco2.46,34766125,10.1002/mco2.46
11009,open_access/33302940,https://respiratory-research.biomedcentral.com/track/pdf/10.1186/s12931-020-01588-6,33302940,10.1186/s12931-020-01588-6
11010,open_access/33321915,https://www.mdpi.com/2076-3425/10/12/965/pdf,33321915,10.3390/brainsci10120965
11011,open_access/33302948,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-01361-1,33302948,10.1186/s12911-020-01361-1
11012,open_access/33303522,http://www.ajnr.org/content/ajnr/42/2/233.full.pdf,33303522,10.3174/ajnr.A6882
11013,open_access/33303893,https://www.nature.com/articles/s41598-020-78966-z.pdf,33303893,10.1038/s41598-020-78966-z
11014,open_access/33778635,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7977930,33778635,10.1148/ryct.2020190222
11015,open_access/33301451,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243558&type=printable,33301451,10.1371/journal.pone.0243558
11017,open_access/33425734,https://www.frontiersin.org/articles/10.3389/fonc.2020.581037/pdf,33425734,10.3389/fonc.2020.581037
11018,open_access/33303768,https://www.nature.com/articles/s41598-020-78647-x.pdf,33303768,10.1038/s41598-020-78647-x
11019,open_access/33321959,https://www.mdpi.com/2072-6643/12/12/3789/pdf,33321959,10.3390/nu12123789
11021,open_access/33336093,http://www.cell.com/article/S2405844020324956/pdf,33336093,10.1016/j.heliyon.2020.e05652
11022,open_access/33341013,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8311442,33341013,10.1016/j.jad.2020.12.037
11023,open_access/33297952,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-020-3521-y,33297952,10.1186/s12859-020-3521-y
11024,open_access/33299092,https://www.nature.com/articles/s41598-020-78611-9.pdf,33299092,10.1038/s41598-020-78611-9
11026,open_access/33296050,https://ejnmmiphys.springeropen.com/track/pdf/10.1186/s40658-020-00340-9,33296050,10.1186/s40658-020-00340-9
11027,open_access/33316873,https://www.mdpi.com/2072-6694/12/12/3687/pdf,33316873,10.3390/cancers12123687
11028,open_access/33425369,https://doi.org/10.1049/htl.2020.0033,33425369,10.1049/htl.2020.0033
11029,open_access/33298664,https://www.jstage.jst.go.jp/article/jat/advpub/0/advpub_59642/_pdf,33298664,10.5551/jat.59642
11030,open_access/33296405,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0243262&type=printable,33296405,10.1371/journal.pone.0243262
11031,open_access/33490233,https://doi.org/10.1155/2020/1686480,33490233,10.1155/2020/1686480
11032,open_access/33316552,https://www.sciencedirect.com/science/article/am/pii/S0010482520305023,33316552,10.1016/j.compbiomed.2020.104171
11033,open_access/33299065,https://www.nature.com/articles/s41598-020-78696-2.pdf,33299065,10.1038/s41598-020-78696-2
11035,open_access/33362528,https://www.frontiersin.org/articles/10.3389/fnagi.2020.574401/pdf,33362528,10.3389/fnagi.2020.574401
11036,open_access/33317143,https://doi.org/10.3390/cancers12123700,33317143,10.3390/cancers12123700
11037,open_access/33299110,https://www.nature.com/articles/s41379-020-00718-1.pdf,33299110,10.1038/s41379-020-00718-1
11038,open_access/33298991,https://www.nature.com/articles/s41598-020-78392-1.pdf,33298991,10.1038/s41598-020-78392-1
