,pmid,doi,fulltextlink
7302,32740951,10.1111/jop.13089,https://onlinelibrary.wiley.com/doi/10.1111/jop.13089
7303,32820495,10.1055/s-0040-1715655,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0040-1715655
7304,32820355,10.1007/s11517-020-02237-2,https://link.springer.com/article/10.1007/s11517-020-02237-2
7305,32889355,10.1016/j.jpsychires.2020.08.001,https://www.sciencedirect.com/science/article/abs/pii/S0022395620309122?via%3Dihub
7306,32761917,10.1002/mp.14437,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14437
7307,32761609,10.1002/ijc.33245,https://onlinelibrary.wiley.com/doi/10.1002/ijc.33245
7308,32822878,10.1016/j.jse.2020.07.042,https://www.jshoulderelbow.org/article/S1058-2746(20)30646-7/fulltext
7309,32928593,10.1016/j.arth.2020.08.034,https://www.arthroplastyjournal.org/article/S0883-5403(20)30920-7/fulltext
7310,32871292,10.1016/j.ejrad.2020.109205,https://www.ejradiology.com/article/S0720-048X(20)30394-6/fulltext
7311,32816791,10.1136/bjophthalmol-2020-317182,https://bjo.bmj.com/content/105/8/1155
7312,32877811,10.1016/j.cmpb.2020.105712,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315455?via%3Dihub
7313,32823009,10.1016/j.jss.2020.07.047,https://www.journalofsurgicalresearch.com/article/S0022-4804(20)30508-4/fulltext
7314,32803448,10.1007/s11517-020-02206-9,https://link.springer.com/article/10.1007/s11517-020-02206-9
7315,32804651,10.1109/TNSRE.2020.3016916,https://ieeexplore.ieee.org/document/9169662
7316,32927257,10.1016/j.compbiomed.2020.103958,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302924?via%3Dihub
7317,32814641,10.1016/j.ygyno.2020.07.099,https://www.gynecologiconcology-online.net/article/S0090-8258(20)33749-5/fulltext
7318,32861050,10.1016/j.compbiomed.2020.103971,https://www.sciencedirect.com/science/article/abs/pii/S0010482520303036?via%3Dihub
7319,32810479,10.1016/j.gie.2020.08.011,https://www.giejournal.org/article/S0016-5107(20)34679-4/fulltext
7320,32810473,10.1016/j.jneumeth.2020.108909,https://www.sciencedirect.com/science/article/abs/pii/S0165027020303320?via%3Dihub
7321,32846316,10.1016/j.cmpb.2020.105705,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315388?via%3Dihub
7322,32810465,10.1016/j.amjmed.2020.07.014,https://www.amjmed.com/article/S0002-9343(20)30688-4/fulltext
7323,32855083,10.1016/j.carrev.2020.08.010,https://www.sciencedirect.com/science/article/abs/pii/S1553838920304796?via%3Dihub
7324,32803417,10.1007/s00330-020-07158-0,https://link.springer.com/article/10.1007/s00330-020-07158-0
7325,32795159,10.1177/0003489420950364,https://journals.sagepub.com/doi/10.1177/0003489420950364
7326,32807590,10.1016/j.jvoice.2020.06.004,https://www.jvoice.org/article/S0892-1997(20)30231-9/fulltext
7327,32740935,10.1002/mp.14419,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14419
7328,32835893,10.1016/j.compmedimag.2020.101774,https://www.sciencedirect.com/science/article/abs/pii/S0895611120300744?via%3Dihub
7329,32800693,10.1016/j.acra.2020.06.030,https://www.academicradiology.org/article/S1076-6332(20)30408-6/fulltext
7330,33460182,10.1002/mp.14416,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14416
7331,32794105,10.1007/s00259-020-04986-6,https://link.springer.com/article/10.1007/s00259-020-04986-6
7332,32794015,10.1007/s11517-020-02229-2,https://link.springer.com/article/10.1007/s11517-020-02229-2
7333,32938540,10.1016/j.compbiomed.2020.103957,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302912?via%3Dihub
7334,32789530,10.1007/s00330-020-07110-2,https://link.springer.com/article/10.1007/s00330-020-07110-2
7335,32787634,10.1142/S0129065720500446,https://www.worldscientific.com/doi/abs/10.1142/S0129065720500446
7336,32649048,10.1002/jbio.202000156,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202000156
7337,32535888,10.1111/eci.13321,https://onlinelibrary.wiley.com/doi/10.1111/eci.13321
7338,32795485,10.1016/j.biosystems.2020.104211,https://www.sciencedirect.com/science/article/abs/pii/S0303264720301040?via%3Dihub
7339,32798052,10.1016/j.medin.2020.05.017,https://www.sciencedirect.com/science/article/abs/pii/S0210569120301893?via%3Dihub
7340,32590360,10.1088/1361-6579/aba07b,"https://validate.perfdrive.com/?ssa=08cefbb9-ad87-42d5-b7b7-b306d4e2edb7&ssb=35808240753&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faba07b&ssi=79df061e-8427-47ed-aa20-ee1fe31e2e44&ssk=support@shieldsquare.com&ssm=50257513516718107103614764336943&ssn=7aa2148e035a35e3574509db5b791fb8e64715537331-fd59-4131-93624b&sso=7c6ecc81-8c6cfaae8f1810905d9203d770882cc5cdcab01c0cb82dba&ssp=12392559481654760673165473210595423&ssq=69684393487631660785434876924546677354350&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7341,32498059,10.1088/1361-6579/ab998d,"https://validate.perfdrive.com/?ssa=7124243c-cf73-430e-b4f5-21dd81ad0236&ssb=03978203702&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fab998d&ssi=454757ac-8427-4305-9dd4-d7d46f55441f&ssk=support@shieldsquare.com&ssm=88811000703801297105604402380572&ssn=ce05a04949b6ba10e725cd04bcbed3150eb0a81a7dea-fcbe-4e10-a4a9da&sso=47c273ca-27811c8c3bbedd46dbacebe96a813a656d70be2e4f51bb79&ssp=13818607171654745170165476023843862&ssq=62498513488060601719334880833733216190039&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7342,32792098,10.1016/j.surg.2020.06.031,https://www.surgjournal.com/article/S0039-6060(20)30425-6/fulltext
7343,32559754,10.1088/1361-6579/ab9e7b,"https://validate.perfdrive.com/?ssa=d2febba7-d2a9-4737-8faa-376a8151daab&ssb=89601205948&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fab9e7b&ssi=c276c2ae-8427-4441-9340-db17fab62e05&ssk=support@shieldsquare.com&ssm=61095663010208892102099623861710&ssn=e0f4a3fac9a8bbbee9e857540712a0755dbf628626f9-f7ba-4336-969816&sso=511ea4ee-6a68e3454ffed73f8dc0b436bae12b5721ca74a5c1694e18&ssp=03970343591654772017165472360410301&ssq=64325233489217376030134892683644051649488&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7344,32780256,10.1007/s11517-020-02221-w,https://link.springer.com/article/10.1007/s11517-020-02221-w
7345,32776232,10.1007/s00259-020-04771-5,https://link.springer.com/article/10.1007/s00259-020-04771-5
7346,32791153,10.1016/j.lfs.2020.118248,https://www.sciencedirect.com/science/article/abs/pii/S0024320520310006?via%3Dihub
7347,32776208,10.1007/s11517-020-02240-7,https://link.springer.com/article/10.1007/s11517-020-02240-7
7348,32778959,10.1007/s00535-020-01716-5,https://link.springer.com/article/10.1007/s00535-020-01716-5
7349,32779023,10.1007/s00432-020-03354-z,https://link.springer.com/article/10.1007/s00432-020-03354-z
7350,32779049,10.1245/s10434-020-08991-9,https://link.springer.com/article/10.1245/s10434-020-08991-9
7351,32776391,10.1002/jmri.27308,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27308
7352,32805697,10.1016/j.cmpb.2020.105699,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315327?via%3Dihub
7353,32972671,10.1016/j.artmed.2020.101918,https://www.sciencedirect.com/science/article/pii/S0933365719304464?via%3Dihub
7354,32800647,10.1016/j.pan.2020.07.399,https://www.sciencedirect.com/science/article/abs/pii/S1424390320306153?via%3Dihub
7355,32681587,10.1002/mp.14401,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14401
7357,32814253,10.1016/j.cmpb.2020.105679,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315121?via%3Dihub
7358,32772400,10.1111/srt.12911,https://onlinelibrary.wiley.com/doi/10.1111/srt.12911
7359,32562501,10.1002/mp.14338,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14338
7360,32770574,10.1002/jum.15427,https://onlinelibrary.wiley.com/doi/10.1002/jum.15427
7361,32798923,10.1016/j.compbiomed.2020.103950,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302857?via%3Dihub
7362,32294632,10.1088/1361-6560/ab8956,"https://validate.perfdrive.com/?ssa=b4fa8f75-d5a5-4c1b-8f82-d358d6732f2b&ssb=88320294134&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Fab8956&ssi=22246b17-8427-4d34-b289-9bc71504ad44&ssk=support@shieldsquare.com&ssm=77228693849010048100147322249445&ssn=832ea243126ae1d0946bd7b7e72b8698337ee1877c9c-4952-4aa1-84571b&sso=9e202cb2-a4eec348468ea0743341db3630d27534e37cf9b9f5a9fac2&ssp=74894549521654704380165470102164491&ssq=28225993498280199497634982936543843457356&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7363,32762342,10.1177/1073191120947797,https://journals.sagepub.com/doi/10.1177/1073191120947797
7364,32767607,10.1111/jpc.15038,https://onlinelibrary.wiley.com/doi/10.1111/jpc.15038
7365,32791440,10.1016/j.cmpb.2020.105676,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315091?via%3Dihub
7366,32621348,10.1002/ana.25839,https://onlinelibrary.wiley.com/doi/10.1002/ana.25839
7367,32767299,10.1055/a-1177-0480,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/a-1177-0480
7368,32771313,10.1016/j.acra.2020.07.010,https://www.academicradiology.org/article/S1076-6332(20)30426-8/fulltext
7369,32762275,10.1080/14767058.2020.1786517,https://www.tandfonline.com/doi/full/10.1080/14767058.2020.1786517
7370,32755354,10.2214/AJR.19.22578,https://www.ajronline.org/doi/10.2214/AJR.19.22578
7371,32828070,10.1016/j.compbiomed.2020.103933,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302705?via%3Dihub
7372,32757455,10.1111/ajco.13362,https://onlinelibrary.wiley.com/doi/10.1111/ajco.13362
7373,32657426,10.1002/mp.14388,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14388
7374,32757633,10.1177/1120672120947593,https://journals.sagepub.com/doi/10.1177/1120672120947593
7375,32592224,10.1002/mp.14350,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14350
7376,33070874,10.1016/j.jocn.2020.07.046,https://www.jocn-journal.com/article/S0967-5868(20)31408-9/fulltext
7377,32763377,10.1016/j.ymeth.2020.07.008,https://www.sciencedirect.com/science/article/abs/pii/S1046202320300232?via%3Dihub
7378,32677073,10.1002/mp.14397,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14397
7380,32455477,10.1111/bju.15122,https://bjui-journals.onlinelibrary.wiley.com/doi/10.1111/bju.15122
7381,32749555,10.1007/s11517-020-02232-7,https://link.springer.com/article/10.1007/s11517-020-02232-7
7382,32749203,10.1148/radiol.2020192763,https://pubs.rsna.org/doi/10.1148/radiol.2020192763
7383,32749585,10.1007/s00330-020-07119-7,https://link.springer.com/article/10.1007/s00330-020-07119-7
7384,32777599,10.1016/j.compbiomed.2020.103954,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302882?via%3Dihub
7385,32700317,10.1111/biom.13338,https://onlinelibrary.wiley.com/doi/10.1111/biom.13338
7386,32744201,10.1017/S0033291720002718,https://www.cambridge.org/core/journals/psychological-medicine/article/abs/deep-learningbased-classification-of-posttraumatic-stress-disorder-and-depression-following-trauma-utilizing-visual-and-auditory-markers-of-arousal-and-mood/733197598EA30BC8379D151173AEFF8F
7387,32747980,10.1007/s00345-020-03392-9,https://link.springer.com/article/10.1007/s00345-020-03392-9
7388,32798842,10.1016/j.jns.2020.117077,https://www.jns-journal.com/article/S0022-510X(20)30414-7/fulltext
7389,32891043,10.1016/j.sleep.2020.07.033,https://www.sciencedirect.com/science/article/abs/pii/S1389945720303373?via%3Dihub
7390,32747659,10.1038/s41467-020-17678-4,https://www.nature.com/articles/s41467-020-17678-4
7391,32781421,10.1016/j.cmpb.2020.105684,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315170?via%3Dihub
7392,32743768,10.1007/s00330-020-07091-2,https://link.springer.com/article/10.1007/s00330-020-07091-2
7393,32740866,10.1007/s15010-020-01488-3,https://link.springer.com/article/10.1007/s15010-020-01488-3
7394,32771834,10.1016/j.cmpb.2020.105681,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315145?via%3Dihub
7395,32889300,10.1016/j.compbiomed.2020.103925,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302651?via%3Dihub
7396,32777652,10.1016/j.cmpb.2020.105686,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315194?via%3Dihub
7397,32740863,10.1007/s00261-020-02678-1,https://link.springer.com/article/10.1007/s00261-020-02678-1
7398,32919184,10.1016/j.nut.2020.110961,https://www.sciencedirect.com/science/article/abs/pii/S0899900720302446?via%3Dihub
7399,32740698,10.1007/s10157-020-01909-5,https://link.springer.com/article/10.1007/s10157-020-01909-5
7400,32858484,10.1016/j.compbiomed.2020.103940,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302754?via%3Dihub
7401,32737597,10.1007/s10916-020-01604-8,https://link.springer.com/article/10.1007/s10916-020-01604-8
7403,32746328,10.1109/TNSRE.2020.3013429,https://ieeexplore.ieee.org/document/9153787
7404,32745531,10.1016/j.gie.2020.07.060,https://www.giejournal.org/article/S0016-5107(20)34655-1/fulltext
7405,32729184,10.1111/iju.14325,https://onlinelibrary.wiley.com/doi/10.1111/iju.14325
7406,32729345,10.1080/03091902.2020.1791986,https://www.tandfonline.com/doi/full/10.1080/03091902.2020.1791986
7407,32795725,10.1016/j.ejrad.2020.109197,https://www.ejradiology.com/article/S0720-048X(20)30386-7/fulltext
7408,32728871,10.1007/s00261-020-02668-3,https://link.springer.com/article/10.1007/s00261-020-02668-3
7409,32726811,10.1055/s-0040-1713905,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0040-1713905
7410,32736038,10.1016/j.nano.2020.102276,https://www.sciencedirect.com/science/article/abs/pii/S1549963420301301?via%3Dihub
7411,32738594,10.1016/j.intimp.2020.106818,https://www.sciencedirect.com/science/article/pii/S1567576920311954?via%3Dihub
7412,32755226,10.2214/AJR.19.22147,https://www.ajronline.org/doi/10.2214/AJR.19.22147
7413,32853975,10.1016/j.ijmedinf.2020.104242,https://www.sciencedirect.com/science/article/abs/pii/S1386505620301465?via%3Dihub
7414,32800513,10.1016/j.jtv.2020.06.002,https://www.sciencedirect.com/science/article/abs/pii/S0965206X20300802?via%3Dihub
7415,32738548,10.1016/j.ijsu.2020.07.021,https://www.sciencedirect.com/science/article/abs/pii/S1743919120305562?via%3Dihub
7416,32771674,10.1016/j.compbiomed.2020.103935,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302717?via%3Dihub
7417,32638370,10.1002/mp.14377,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14377
7418,32771679,10.1016/j.jpsychires.2020.07.002,https://www.sciencedirect.com/science/article/abs/pii/S0022395620308669?via%3Dihub
7419,32725337,10.1007/s00330-020-07083-2,https://link.springer.com/article/10.1007/s00330-020-07083-2
7420,32730939,10.1016/j.bone.2020.115561,https://www.sciencedirect.com/science/article/abs/pii/S8756328220303410?via%3Dihub
7421,32730917,10.1016/j.jneumeth.2020.108886,https://www.sciencedirect.com/science/article/abs/pii/S0165027020303095?via%3Dihub
7423,32725335,10.1007/s00330-020-07076-1,https://link.springer.com/article/10.1007/s00330-020-07076-1
7424,32721953,10.1159/000509524,https://www.karger.com/Article/Abstract/509524
7425,32329074,10.1002/mp.14193,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14193
7426,32725617,10.1055/a-1229-0920,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/a-1229-0920
7427,32721906,10.1109/TCYB.2020.3005859,https://ieeexplore.ieee.org/document/9151307
7428,32583418,10.1002/mp.14355,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14355
7429,32720232,10.1007/s13365-020-00870-z,https://link.springer.com/article/10.1007/s13365-020-00870-z
7430,32579710,10.1002/mp.14347,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14347
7431,32839067,10.1067/j.cpradiol.2020.07.006,https://www.sciencedirect.com/science/article/abs/pii/S0363018820301407?via%3Dihub
7432,32716403,10.1967/s002449912101,https://doi.org/10.1967/s002449912101
7433,32643271,10.1002/pmic.201900344,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/pmic.201900344
7434,32755759,10.1016/j.compmedimag.2020.101753,https://www.sciencedirect.com/science/article/abs/pii/S0895611120300562?via%3Dihub
7435,32715584,10.1002/jmri.27266,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27266
7436,32805673,10.1016/j.compmedimag.2020.101763,https://www.sciencedirect.com/science/article/abs/pii/S0895611120300665?via%3Dihub
7437,32811651,10.1016/j.amjcard.2020.07.048,https://www.ajconline.org/article/S0002-9149(20)30783-9/fulltext
7438,32826097,10.1016/j.burns.2020.07.010,https://www.sciencedirect.com/science/article/abs/pii/S0305417920304691?via%3Dihub
7439,32721409,10.1016/j.jacr.2020.06.033,https://www.jacr.org/article/S1546-1440(20)30744-4/fulltext
7440,32778485,10.1016/j.ejso.2020.07.028,https://www.ejso.com/article/S0748-7983(20)30655-7/fulltext
7441,32784039,10.1016/j.forsciint.2020.110435,https://www.sciencedirect.com/science/article/abs/pii/S0379073820302978?via%3Dihub
7442,32758706,10.1016/j.compmedimag.2020.101752,https://www.sciencedirect.com/science/article/abs/pii/S0895611120300550?via%3Dihub
7443,32750630,10.1016/j.cmpb.2020.105675,https://www.sciencedirect.com/science/article/abs/pii/S016926072031508X?via%3Dihub
7444,32713624,10.1016/j.annemergmed.2020.05.026,https://www.annemergmed.com/article/S0196-0644(20)30397-8/fulltext
7445,32717454,10.1016/j.pdpdt.2020.101932,https://www.sciencedirect.com/science/article/abs/pii/S1572100020302866?via%3Dihub
7446,32701397,10.1080/07315724.2020.1774821,https://www.tandfonline.com/doi/full/10.1080/07315724.2020.1774821
7447,32721827,10.1016/j.ejrad.2020.109188,https://www.ejradiology.com/article/S0720-048X(20)30377-6/fulltext
7448,32768053,10.1016/j.compbiomed.2020.103924,https://www.sciencedirect.com/science/article/abs/pii/S001048252030264X?via%3Dihub
7449,32712247,10.1016/j.radonc.2020.07.031,https://www.thegreenjournal.com/article/S0167-8140(20)30676-9/fulltext
7450,32745975,10.1016/j.media.2020.101795,https://www.sciencedirect.com/science/article/abs/pii/S1361841520301596?via%3Dihub
7451,32700289,10.1007/s11325-020-02150-w,https://link.springer.com/article/10.1007/s11325-020-02150-w
7452,32700020,10.1007/s00330-020-07074-3,https://link.springer.com/article/10.1007/s00330-020-07074-3
7453,32768036,10.1016/j.compbiomed.2020.103927,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302663?via%3Dihub
7454,32235077,10.1088/1361-6560/ab857d,"https://validate.perfdrive.com/?ssa=a51df920-81f5-4a33-ac83-6f23207b91b8&ssb=09907238741&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Fab857d&ssi=3516f44b-8427-4d22-8a75-386432ee9920&ssk=support@shieldsquare.com&ssm=51228393585933005108831548374925&ssn=80f4dd901a553c7500f08ef68151de35c927f593f96b-6af4-4081-b9745f&sso=ffff8cc4-92cdca837bd6ece66dafd58bb5e3a8125266fab8f36275c1&ssp=24991832201654731109165476446717890&ssq=77315303548694693179535486043186544383554&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7455,32711010,10.1016/j.urology.2020.05.094,https://www.goldjournal.net/article/S0090-4295(20)30856-6/fulltext
7456,32696674,10.1080/10255842.2020.1795838,https://www.tandfonline.com/doi/full/10.1080/10255842.2020.1795838
7457,32711127,10.1016/j.prostaglandins.2020.106475,https://www.sciencedirect.com/science/article/pii/S109888232030068X?via%3Dihub
7458,32696256,10.1007/s00330-020-07056-5,https://link.springer.com/article/10.1007/s00330-020-07056-5
7459,32689843,10.1142/S0129065720500471,https://www.worldscientific.com/doi/abs/10.1142/S0129065720500471
7460,32721810,10.1016/j.mehy.2020.110118,https://www.sciencedirect.com/science/article/abs/pii/S0306987720317230?via%3Dihub
7461,32696414,10.1007/s40477-020-00503-5,https://link.springer.com/article/10.1007/s40477-020-00503-5
7462,32972660,10.1016/j.artmed.2020.101931,https://www.sciencedirect.com/science/article/pii/S0933365720301275?via%3Dihub
7463,32750893,10.1109/TCBB.2020.3010509,https://ieeexplore.ieee.org/document/9145808
7464,32810817,10.1016/j.compmedimag.2020.101765,https://www.sciencedirect.com/science/article/abs/pii/S0895611120300689?via%3Dihub
7465,32696253,10.1007/s00330-020-07071-6,https://link.springer.com/article/10.1007/s00330-020-07071-6
7466,32702519,10.1016/j.jaip.2020.07.010,https://www.jaci-inpractice.org/article/S2213-2198(20)30718-2/fulltext
7467,32691302,10.1007/s11548-020-02231-x,https://link.springer.com/article/10.1007/s11548-020-02231-x
7469,32535992,10.1111/pcn.13084,https://onlinelibrary.wiley.com/doi/10.1111/pcn.13084
7470,32703604,10.1016/j.prosdent.2020.04.010,https://www.thejpd.org/article/S0022-3913(20)30264-X/fulltext
7471,32746315,10.1109/TNSRE.2020.3007625,https://ieeexplore.ieee.org/document/9144480
7472,32691219,10.1007/s11517-020-02174-0,https://link.springer.com/article/10.1007/s11517-020-02174-0
7473,32861188,10.1016/j.sleep.2020.07.015,https://www.sciencedirect.com/science/article/abs/pii/S1389945720303166?via%3Dihub
7474,32798181,10.1016/j.arth.2020.07.026,https://www.arthroplastyjournal.org/article/S0883-5403(20)30783-X/fulltext
7475,32689863,10.1080/08039488.2020.1748711,https://www.tandfonline.com/doi/full/10.1080/08039488.2020.1748711
7476,32244234,10.1088/1361-6560/ab8687,"https://validate.perfdrive.com/?ssa=f2eeb726-d4c7-437e-9fca-80b7891fd1d7&ssb=01134263330&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Fab8687&ssi=d79093cd-8427-4066-8e8a-cbc4373d9825&ssk=support@shieldsquare.com&ssm=26690741120891208109706298922035&ssn=c0d4dbe9afc09007f4cc52965f8c2559fedf85f95e07-826a-4174-b9b3dc&sso=c626fd59-650da5667d30b41ffb46562d59712c8f1ee628e36cb29def&ssp=39366571111654753750165479996773541&ssq=98226643561966856097335619887745388574910&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7477,32771673,10.1016/j.compbiomed.2020.103919,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302614?via%3Dihub
7478,32763506,10.1016/j.lungcan.2020.07.011,https://www.lungcancerjournal.info/article/S0169-5002(20)30522-5/fulltext
7479,32763771,10.1016/j.cmpb.2020.105669,https://www.sciencedirect.com/science/article/abs/pii/S0169260720315029?via%3Dihub
7480,32712525,10.1016/j.media.2020.101791,https://www.sciencedirect.com/science/article/abs/pii/S1361841520301559?via%3Dihub
7481,32583617,10.1002/mp.14351,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14351
7482,32583463,10.1002/mp.14352,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14352
7483,32763793,10.1016/j.media.2020.101784,https://www.sciencedirect.com/science/article/abs/pii/S1361841520301481?via%3Dihub
7484,32593219,10.1002/mp.14357,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14357
7485,33071093,10.1016/j.ajem.2020.07.023,https://www.sciencedirect.com/science/article/abs/pii/S0735675720306197?via%3Dihub
7486,32681214,10.1007/s11517-020-02225-6,https://link.springer.com/article/10.1007/s11517-020-02225-6
7487,32677723,10.1111/srt.12927,https://onlinelibrary.wiley.com/doi/10.1111/srt.12927
7488,32687831,10.1016/j.athoracsur.2020.05.107,https://www.annalsthoracicsurgery.org/article/S0003-4975(20)31156-5/fulltext
7489,32681210,10.1007/s11684-020-0791-8,https://link.springer.com/article/10.1007/s11684-020-0791-8
7490,32768035,10.1016/j.compbiomed.2020.103762,https://www.sciencedirect.com/science/article/abs/pii/S0010482520301372?via%3Dihub
7491,32677477,10.1177/0883073820937515,https://journals.sagepub.com/doi/10.1177/0883073820937515
7492,32669156,10.1017/S0033291720002329,https://www.cambridge.org/core/journals/psychological-medicine/article/abs/predictors-of-suicide-attempt-in-patients-with-obsessivecompulsive-disorder-an-exploratory-study-with-machine-learning-analysis/ADE7118CA515130F6E1CAE8C90BF24C0
7493,32542758,10.1002/mp.14328,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14328
7494,32676841,10.1007/s11517-020-02227-4,https://link.springer.com/article/10.1007/s11517-020-02227-4
7495,32676992,10.1007/s11684-020-0762-0,https://link.springer.com/article/10.1007/s11684-020-0762-0
7496,32676685,10.1007/s00066-020-01664-2,https://link.springer.com/article/10.1007/s00066-020-01664-2
7497,32792129,10.1016/j.rcl.2020.06.001,https://radiologic.theclinics.com//retrieve/pii/S0033838920300804
7498,32680748,10.1016/j.surg.2020.05.032,https://www.surgjournal.com/article/S0039-6060(20)30331-7/fulltext
7500,32972661,10.1016/j.artmed.2020.101932,https://www.sciencedirect.com/science/article/pii/S0933365719306463?via%3Dihub
7501,32768042,10.1016/j.compbiomed.2020.103893,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302432?via%3Dihub
7502,32807344,10.1016/j.medengphy.2020.07.004,https://www.sciencedirect.com/science/article/abs/pii/S1350453320301028?via%3Dihub
7503,32666233,10.1007/s00261-020-02637-w,https://link.springer.com/article/10.1007/s00261-020-02637-w
7504,32662055,10.1007/s11548-020-02216-w,https://link.springer.com/article/10.1007/s11548-020-02216-w
7505,32707412,10.1016/j.neunet.2020.07.006,https://www.sciencedirect.com/science/article/abs/pii/S0893608020302471?via%3Dihub
7506,32664744,10.1177/1945892420941706,https://journals.sagepub.com/doi/10.1177/1945892420941706
7507,32663060,10.1177/0194599820940649,https://journals.sagepub.com/doi/10.1177/0194599820940649
7508,32500192,10.1007/s00330-020-06968-6,https://link.springer.com/article/10.1007/s00330-020-06968-6
7509,32661584,10.1007/s00330-020-07062-7,https://link.springer.com/article/10.1007/s00330-020-07062-7
7510,32662038,10.1007/s13246-020-00897-w,https://link.springer.com/article/10.1007/s13246-020-00897-w
7511,32562286,10.1002/mp.14339,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14339
