,name,pdf_url,pmid,doi
14962,open_access/32477629,,32477629,
14963,open_access/32477634,,32477634,
14965,open_access/32477677,,32477677,
14967,open_access/32477683,,32477683,
14968,open_access/32477621,,32477621,
14979,open_access/32471827,,32471827,10.1136/neurintsurg-2020-015824
14981,open_access/32470942,,32470942,
14986,open_access/32471837,,32471837,10.1136/oemed-2019-106386
14990,open_access/32472096,,32472096,10.1038/s41374-020-0442-3
14991,open_access/32462911,,32462911,10.2217/bmm-2019-0584
14992,open_access/32468299,,32468299,10.1007/s11517-020-02195-9
14993,open_access/32460516,,32460516,10.1089/cap.2019.0165
14995,open_access/32173917,,32173917,10.1111/den.13670
14997,open_access/32462444,,32462444,10.1007/s00330-020-06964-w
14998,open_access/32463342,,32463342,10.1080/10503307.2020.1769219
15002,open_access/32466692,,32466692,10.1142/S0129065720500379
15005,open_access/32746339,,32746339,10.1109/TBCAS.2020.2998172
15011,open_access/32462799,,32462799,10.1002/jmri.27182
15037,open_access/32453650,,32453650,10.1177/0194599820924331
15040,open_access/32451761,,32451761,10.1007/s11325-020-02100-6
15041,open_access/32453457,,32453457,10.1111/1556-4029.14460
15046,open_access/32452647,,32452647,10.1002/cpdd.809
15055,open_access/32449286,,32449286,10.1111/jcpp.13269
15074,open_access/32448016,,32448016,10.1142/S0129065720500173
15082,open_access/32447521,,32447521,10.1007/s11548-020-02190-3
15091,open_access/32445109,,32445109,10.1007/s11517-020-02175-z
15119,open_access/32445127,,32445127,10.1007/s11548-020-02144-9
15134,open_access/32441644,,32441644,
15136,open_access/32435986,,32435986,10.1007/s10916-020-01573-y
15161,open_access/34080185,,34080185,10.1111/epi.16526
15162,open_access/32436139,,32436139,10.1007/s11517-020-02187-9
15166,open_access/32246504,,32246504,10.1111/cyt.12829
15170,open_access/32430796,,32430796,10.1007/s12975-020-00811-2
15173,open_access/32430531,,32430531,10.1007/s00464-020-07659-5
15183,open_access/32155611,,32155611,10.1088/1361-6560/ab7e7f
15185,open_access/32423528,,32423528,
15208,open_access/32424676,,32424676,10.1007/s12350-020-02187-0
15225,open_access/32417949,,32417949,10.1007/s00330-020-06912-8
15228,open_access/32418170,,32418170,10.1007/s11517-020-02180-2
15239,open_access/32415371,,32415371,10.1007/s00256-020-03463-3
15249,open_access/32410471,,32410471,10.1080/02713683.2020.1764975
15251,open_access/32509212,,32509212,
15257,open_access/32410355,,32410355,10.1111/cbdd.13672
15262,open_access/32133650,,32133650,10.1002/mp.14118
15271,open_access/32406776,,32406776,10.2214/AJR.19.22164
15283,open_access/32404931,,32404931,10.1038/s41374-020-0437-0
15287,open_access/32302413,,32302413,10.1002/mp.14183
15304,open_access/32272456,,32272456,10.1088/1361-6579/ab8856
15308,open_access/32399602,,32399602,10.1007/s11604-020-00986-6
15314,open_access/32399621,,32399621,10.1007/s00259-020-04839-2
15323,open_access/32393768,,32393768,10.1038/s41379-020-0551-y
15324,open_access/32392558,,32392558,10.1159/000508573
15326,open_access/32394271,,32394271,10.1007/s12539-020-00367-7
15332,open_access/32394192,,32394192,10.1007/s11517-020-02176-y
15337,open_access/32392449,,32392449,10.1177/0022034520920593
15342,open_access/32394162,,32394162,10.1007/s00259-020-04816-9
15344,open_access/32182595,,32182595,10.1088/1361-6560/ab8077
15346,open_access/32394621,,32394621,10.1111/jjns.12340
15351,open_access/32388733,,32388733,10.1007/s10916-020-01565-y
15352,open_access/32386396,,32386396,10.1038/s41390-020-0944-0
15354,open_access/32386109,,32386109,10.1111/1754-9485.13044
15355,open_access/32388693,,32388693,10.1007/s11548-020-02177-0
15367,open_access/32383544,,32383544,10.1002/hed.26246
15373,open_access/32402466,,32402466,10.1016/j.joen.2020.03.025
15376,open_access/32385567,,32385567,10.1007/s12282-020-01100-4
15388,open_access/32383068,,32383068,10.1007/s11748-020-01375-6
15396,open_access/32382845,,32382845,10.1007/s00330-020-06913-7
15399,open_access/32378124,,32378124,10.1007/s13246-020-00876-1
15401,open_access/32374045,,32374045,10.1111/jon.12724
15411,open_access/32374944,,32374944,10.1002/dc.24466
15444,open_access/32376173,,32376173,10.1016/j.jvir.2019.11.030
15449,open_access/32376183,,32376183,10.1016/j.jvir.2019.11.032
15458,open_access/32163936,,32163936,10.1088/1361-6579/ab7f93
15461,open_access/32363555,,32363555,10.1007/s11517-020-02154-4
15474,open_access/32361805,,32361805,10.1007/s00417-020-04709-5
15475,open_access/32358656,,32358656,10.1007/s00701-020-04355-0
15477,open_access/32509383,,32509383,
15478,open_access/32509396,,32509396,
15479,open_access/32358643,,32358643,10.1007/s12194-020-00564-5
15483,open_access/32358851,,32358851,10.1111/ggi.13926
15491,open_access/32356903,,32356903,10.1002/lary.28669
15506,open_access/32356095,,32356095,10.1007/s11548-020-02168-1
15520,open_access/32347137,,32347137,10.1080/13645706.2020.1723111
15521,open_access/32349156,,32349156,10.1055/s-0040-1705122
15523,open_access/32350661,,32350661,10.1007/s00330-020-06787-9
15526,open_access/32348182,,32348182,10.2214/AJR.19.22346
15528,open_access/32350657,,32350657,10.1007/s00330-020-06892-9
15531,open_access/32349155,,32349155,10.1055/s-0040-1702159
15535,open_access/32350658,,32350658,10.1007/s00330-020-06886-7
15539,open_access/32347410,,32347410,10.1007/s10140-020-01782-5
15543,open_access/32271463,,32271463,10.1111/jmi.12893
15550,open_access/32343434,,32343434,10.1002/lary.28708
15562,open_access/32341019,,32341019,10.1158/2159-8290.CD-NB2020-033
15566,open_access/32342553,,32342553,10.1002/adma.202000906
15571,open_access/32340958,,32340958,10.1109/TNB.2020.2990690
15572,open_access/32201958,,32201958,10.1002/mp.14154
15573,open_access/33438674,,33438674,10.1088/2057-1976/ab8a74
15580,open_access/32337640,,32337640,10.1007/s00330-020-06870-1
15586,open_access/32464565,,32464565,10.1016/j.compmedimag.2020.101718
15587,open_access/32337625,,32337625,10.1007/s00520-020-05483-0
15599,open_access/32335686,,32335686,10.1007/s00234-020-02420-0
15605,open_access/32333464,,32333464,10.1111/srt.12865
15617,open_access/32328674,,32328674,10.1007/s00256-020-03429-5
15618,open_access/32328883,,32328883,10.1007/s11517-020-02165-1
15624,open_access/32328760,,32328760,10.1007/s00330-020-06856-z
15628,open_access/32097899,,32097899,10.1088/1361-6560/ab79c5
15629,open_access/32328763,,32328763,10.1007/s00330-020-06849-y
15634,open_access/32328889,,32328889,10.1007/s10916-020-01578-7
15636,open_access/32324546,,32324546,10.1109/TMI.2020.2989737
15639,open_access/32323209,,32323209,10.1007/s11548-020-02152-9
15647,open_access/32318775,,32318775,10.1007/s00234-020-02419-7
15651,open_access/32315267,,32315267,10.1148/radiol.2020192003
15662,open_access/32315264,,32315264,10.1148/radiol.2020190936
15664,open_access/32315482,,32315482,10.1002/jmri.27142
15669,open_access/32170754,,32170754,10.1002/mp.14141
15675,open_access/32324581,,32324581,10.1109/JBHI.2020.2988393
15678,open_access/32310781,,32310781,10.1109/TBCAS.2020.2988121
15680,open_access/32306866,,32306866,10.1177/0886260520913641
15683,open_access/32314148,,32314148,10.1007/s12149-020-01468-5
15686,open_access/32219808,,32219808,
15701,open_access/32306186,,32306186,10.1007/s11548-020-02145-8
15703,open_access/32304338,,32304338,10.1002/lary.28695
15708,open_access/32286793,,32286793,10.1021/acsnano.9b09119
15733,open_access/32293775,,32293775,10.1002/jmri.27164
15752,open_access/32289884,,32289884,10.1002/nbm.4307
15758,open_access/32305906,,32305906,10.1109/TMI.2020.2987981
15765,open_access/32305925,,32305925,10.1109/TNSRE.2020.2978197
15773,open_access/32285292,,32285292,10.1007/s10103-020-03003-4
15777,open_access/32279681,,32279681,10.1017/S2040174420000227
15782,open_access/32281071,,32281071,10.1007/s11517-020-02169-x
15787,open_access/32279117,,32279117,10.1007/s00586-020-06406-7
15797,open_access/32202214,,32202214,10.1080/00140139.2020.1745898
15817,open_access/32267067,,32267067,10.1111/ggi.13920
15818,open_access/32266825,,32266825,10.1080/09540121.2020.1751045
15823,open_access/32270315,,32270315,10.1007/s00330-020-06831-8
15825,open_access/32264978,,32264978,10.1017/S0033291720000744
15847,open_access/32255690,,32255690,10.2214/AJR.19.22300
15856,open_access/32253486,,32253486,10.1007/s00259-020-04756-4
15861,open_access/32248366,,32248366,10.1007/s00330-020-06781-1
15866,open_access/32248444,,32248444,10.1007/s00256-020-03433-9
15889,open_access/32550252,,32550252,
15895,open_access/32238202,,32238202,10.1017/S0022215120000717
15898,open_access/32238879,,32238879,10.1038/s41379-020-0526-z
15901,open_access/32031008,,32031008,10.1177/0003702820904444
15905,open_access/32239879,,32239879,10.23736/S0026-4806.20.06536-2
15908,open_access/32234081,,32234081,10.1017/S0022215120000444
15911,open_access/32355515,,32355515,
15918,open_access/32064684,,32064684,10.1111/den.13653
15919,open_access/32524444,,32524444,10.1007/s13246-020-00863-6
15925,open_access/32160321,,32160321,10.1002/mp.14129
15938,open_access/32232794,,32232794,10.1007/s11517-020-02164-2
15958,open_access/32222795,,32222795,10.1007/s00330-020-06768-y
15962,open_access/32222809,,32222809,10.1007/s00259-020-04781-3
15965,open_access/32222054,,32222054,10.1002/jmri.27153
15976,open_access/32221797,,32221797,10.1007/s11517-020-02163-3
15984,open_access/32584712,,32584712,
15998,open_access/32219492,,32219492,10.1007/s00259-020-04746-6
16000,open_access/32218521,,32218521,10.1038/s41379-020-0529-9
16004,open_access/32208861,,32208861,10.1177/0846537120911736
16014,open_access/32207334,,32207334,10.1080/10255842.2020.1742709
16023,open_access/32208009,,32208009,10.2214/AJR.19.22254
16033,open_access/32202473,,32202473,10.1177/0954411920912119
16039,open_access/32200771,,32200771,10.1017/S1355617720000144
16040,open_access/32251404,,32251404,10.1038/s41591-020-0793-8
16048,open_access/32200455,,32200455,10.1007/s11547-020-01174-2
16049,open_access/32200453,,32200453,10.1007/s11517-020-02150-8
16052,open_access/32198149,,32198149,10.1158/1078-0432.CCR-19-2942
16062,open_access/32193703,,32193703,10.1007/s10916-020-01561-2
16069,open_access/32193856,,32193856,10.1007/s12539-020-00363-x
16078,open_access/31896093,,31896093,10.1088/1361-6560/ab66e4
16090,open_access/32191894,,32191894,10.1109/TNSRE.2020.2981659
16091,open_access/32030769,,32030769,10.1002/mp.14076
16097,open_access/32162565,,32162565,10.1080/02770903.2020.1742352
16107,open_access/32181524,,32181524,10.1111/echo.14638
16108,open_access/32185663,,32185663,10.1007/s10620-020-06194-6
16110,open_access/32362553,,32362553,10.1016/j.oret.2020.03.007
16113,open_access/32172613,,32172613,10.1142/S0129065720500197
16117,open_access/32096876,,32096876,10.1002/mp.14104
16118,open_access/32179558,,32179558,10.1136/jclinpath-2019-206419
16123,open_access/32174253,,32174253,10.1177/0161734620908789
16141,open_access/32175879,,32175879,10.1109/JBHI.2020.2980454
16150,open_access/32170446,,32170446,10.1007/s00415-020-09790-8
16151,open_access/33438652,,33438652,10.1088/2057-1976/ab7a54
16153,open_access/32167588,,32167588,10.1002/jso.25901
16172,open_access/32161041,,32161041,10.1136/heartjnl-2019-315962
16175,open_access/32162004,,32162004,10.1007/s00330-020-06737-5
16178,open_access/33438641,,33438641,10.1088/2057-1976/ab5c7c
16183,open_access/32162079,,32162079,10.1007/s11306-020-01660-8
16185,open_access/32162001,,32162001,10.1007/s00330-020-06771-3
16194,open_access/32160109,,32160109,10.1667/RR15517.1
16199,open_access/32167899,,32167899,10.1109/TNSRE.2020.2979743
16206,open_access/32017124,,32017124,10.1002/mp.14063
16216,open_access/32167887,,32167887,10.1109/TMI.2020.2979940
16225,open_access/32015227,,32015227,10.1088/1741-2552/ab7264
16231,open_access/32152831,,32152831,10.1007/s11548-020-02133-y
16237,open_access/32152777,,32152777,10.1245/s10434-020-08307-x
16239,open_access/32152937,,32152937,10.1007/s12031-020-01514-x
16240,open_access/32149655,,32149655,10.1109/TBCAS.2020.2979514
16242,open_access/32149647,,32149647,10.1109/TNSRE.2020.2979412
16258,open_access/32142616,,32142616,10.1080/23279095.2020.1734809
16261,open_access/31962304,,31962304,10.1088/1361-6579/ab6e55
16268,open_access/32140870,,32140870,10.1007/s10916-020-1541-9
16272,open_access/32144650,,32144650,10.1007/s11517-019-02101-y
16283,open_access/32149643,,32149643,10.1109/TNSRE.2020.2978537
16287,open_access/32147443,,32147443,10.1016/j.endinu.2019.11.009
16291,open_access/31799718,,31799718,10.1002/mp.13945
16294,open_access/32308815,,32308815,
16295,open_access/32308881,,32308881,
16298,open_access/32308909,,32308909,
16300,open_access/32130646,,32130646,10.1007/s11548-020-02131-0
16301,open_access/32308819,,32308819,
16305,open_access/33438650,,33438650,10.1088/2057-1976/ab39a8
16309,open_access/32308840,,32308840,
16312,open_access/32130576,,32130576,10.1007/s10554-020-01807-7
16314,open_access/32308875,,32308875,
16319,open_access/31968143,,31968143,10.1111/jdv.16210
16320,open_access/32308922,,32308922,
16321,open_access/32308832,,32308832,
16324,open_access/32308890,,32308890,
16325,open_access/32308878,,32308878,
16326,open_access/32308884,,32308884,
16327,open_access/32149692,,32149692,10.1109/TNSRE.2020.2978273
16337,open_access/32149699,,32149699,10.1109/JBHI.2020.2977937
16338,open_access/32149701,,32149701,10.1109/JBHI.2020.2978103
16340,open_access/32149700,,32149700,10.1109/JBHI.2020.2978004
16349,open_access/32126752,,32126752,10.23736/S1973-9087.20.05465-9
16365,open_access/32010981,,32010981,10.1002/mp.14064
16372,open_access/32112598,,32112598,10.1002/jmri.27111
16387,open_access/32112271,,32112271,10.1007/s10916-019-1518-8
16389,open_access/32112116,,32112116,10.1007/s00330-020-06694-z
16392,open_access/32142460,,32142460,10.1109/JBHI.2020.2977013
16394,open_access/32108505,,32108505,10.1177/0284185120905066
16397,open_access/32142445,,32142445,10.1109/TNSRE.2020.2977049
16398,open_access/32142458,,32142458,10.1109/JBHI.2020.2976931
16410,open_access/32704611,,32704611,
16428,open_access/32027027,,32027027,10.1002/mp.14075
16434,open_access/32100174,,32100174,10.1007/s11517-020-02132-w
16436,open_access/32103365,,32103365,10.1007/s00330-020-06721-z
16440,open_access/32098860,,32098860,10.1136/bjophthalmol-2019-314330
16441,open_access/32095794,,32095794,10.1039/c9mo00198k
16448,open_access/32092022,,32092022,10.1109/JBHI.2020.2976150
16452,open_access/32091289,,32091289,10.1080/14992027.2020.1728401
16457,open_access/32091990,,32091990,10.1109/TBME.2020.2975959
16464,open_access/32086583,,32086583,10.1007/s00330-020-06663-6
16466,open_access/32086764,,32086764,10.1007/s11517-020-02140-w
16467,open_access/32012292,,32012292,10.1002/mp.14062
16479,open_access/32086580,,32086580,10.1007/s00330-020-06676-1
16503,open_access/32070116,,32070116,10.1177/0846537119900469
16506,open_access/31981427,,31981427,10.1002/mp.14044
16521,open_access/33438635,,33438635,10.1088/2057-1976/ab7363
16527,open_access/33438637,,33438637,10.1088/2057-1976/ab6e17
16535,open_access/32072271,,32072271,10.1007/s00586-020-06343-5
16536,open_access/32086190,,32086190,10.1109/TBME.2020.2974650
16539,open_access/32071178,,32071178,10.1136/bmjopen-2019-033139
16545,open_access/32065285,,32065285,10.1007/s00330-019-06652-4
16547,open_access/32065284,,32065284,10.1007/s00330-019-06655-1
16548,open_access/32064559,,32064559,10.1007/s00330-020-06699-8
16557,open_access/32062711,,32062711,10.1007/s10554-019-01761-z
16560,open_access/32057148,,32057148,10.1002/hed.26105
16569,open_access/32068005,,32068005,10.1016/j.jacr.2020.01.006
16577,open_access/32060575,,32060575,10.1007/s00062-020-00884-4
16578,open_access/32060712,,32060712,10.1007/s00330-020-06677-0
16589,open_access/32070948,,32070948,10.1109/TMI.2020.2973650
16591,open_access/32055946,,32055946,10.1007/s00330-020-06665-4
16593,open_access/32071016,,32071016,10.1109/JBHI.2020.2973614
16594,open_access/32056126,,32056126,10.1007/s11548-020-02121-2
16595,open_access/32055950,,32055950,10.1007/s00330-019-06630-w
16597,open_access/32055949,,32055949,10.1007/s00330-019-06628-4
16602,open_access/32052311,,32052311,10.1007/s12282-020-01061-8
16603,open_access/32078551,,32078551,10.1109/TNSRE.2020.2973434
16610,open_access/31962301,,31962301,10.1088/1361-6560/ab6e51
16620,open_access/32045064,,32045064,10.1002/jmri.27084
16622,open_access/32524434,,32524434,10.1007/s13246-020-00851-w
16625,open_access/32071013,,32071013,10.1109/JBHI.2020.2973324
16627,open_access/32045271,,32045271,10.1089/dna.2019.5272
16629,open_access/32048018,,32048018,10.1007/s00464-019-07240-9
16636,open_access/32054578,,32054578,10.1109/TUFFC.2020.2972573
16639,open_access/32054593,,32054593,10.1109/JBHI.2020.2972694
16648,open_access/31955415,,31955415,10.1002/mp.14022
16649,open_access/31909563,,31909563,10.1002/jbio.201960176
16690,open_access/31901213,,31901213,10.1111/bju.14985
16698,open_access/31687844,,31687844,10.1089/dia.2019.0252
16701,open_access/32029545,,32029545,10.1212/WNL.0000000000009068
16704,open_access/32025832,,32025832,10.1007/s00330-019-06632-8
16709,open_access/32025834,,32025834,10.1007/s00330-019-06639-1
16714,open_access/31918422,,31918422,10.1088/1361-6579/ab69b9
16715,open_access/31860899,,31860899,10.1088/1361-6560/ab64b5
16719,open_access/32026444,,32026444,10.1007/s43390-020-00051-2
16729,open_access/32013710,,32013710,10.1177/0194599819900014
16730,open_access/32019371,,32019371,10.1177/2047487319898951
16738,open_access/32019381,,32019381,10.1080/14767058.2020.1722995
16748,open_access/31886948,,31886948,10.1002/cnm.3303
16749,open_access/31881547,,31881547,10.1088/1361-6560/ab65dc
16753,open_access/32020474,,32020474,10.1007/s11060-019-03343-4
16760,open_access/31922612,,31922612,10.1111/iej.13265
16770,open_access/32012493,,32012493,10.1002/cncy.22238
16773,open_access/32016639,,32016639,10.1007/s10237-020-01300-z
16774,open_access/32011998,,32011998,10.1109/TBME.2020.2971065
16776,open_access/31955428,,31955428,10.1002/mp.14033
16781,open_access/32008167,,32008167,10.1007/s00787-020-01483-x
16789,open_access/32006172,,32006172,10.1007/s00330-019-06619-5
16796,open_access/32006167,,32006167,10.1007/s00330-019-06571-4
16799,open_access/31919901,,31919901,10.1111/jdv.16185
16802,open_access/32006166,,32006166,10.1007/s00330-019-06460-w
16811,open_access/32006174,,32006174,10.1007/s00330-019-06610-0
16812,open_access/32006169,,32006169,10.1007/s00330-019-06607-9
16814,open_access/31726440,,31726440,10.1088/1741-2552/ab57c0
16822,open_access/31883389,,31883389,10.1002/mp.13999
16823,open_access/31922604,,31922604,10.1002/mp.14014
16831,open_access/32002635,,32002635,10.1007/s00330-019-06601-1
16852,open_access/31883382,,31883382,10.1002/mp.14004
16862,open_access/31990084,,31990084,10.1002/lary.28508
16870,open_access/31992069,,31992069,10.1177/1120672120902952
16872,open_access/31989285,,31989285,10.1007/s00417-020-04609-8
16874,open_access/31988436,,31988436,10.1038/s41380-020-0652-5
16875,open_access/31957147,,31957147,10.1002/jbio.201960144
16877,open_access/31995497,,31995497,10.1109/TNSRE.2020.2969649
16883,open_access/31984630,,31984630,10.1002/jemt.23447
16896,open_access/31982990,,31982990,10.1007/s00259-020-04684-3
16909,open_access/31980977,,31980977,10.1007/s10388-020-00716-x
16915,open_access/31977286,,31977286,10.1177/0022034520901715
16922,open_access/31925823,,31925823,10.1002/ana.25677
16930,open_access/31939287,,31939287,10.1021/acssensors.9b02451
16939,open_access/31965407,,31965407,10.1007/s11517-019-02111-w
16945,open_access/31967501,,31967501,10.2214/AJR.19.21809
16946,open_access/31970657,,31970657,10.1007/s12035-019-01856-7
16947,open_access/31985446,,31985446,10.1109/JBHI.2020.2968815
16951,open_access/31970456,,31970456,10.1007/s00247-019-04601-3
16957,open_access/31968187,,31968187,10.4158/EP-2019-0512
16960,open_access/31985411,,31985411,10.1109/TMI.2020.2968397
16966,open_access/31965359,,31965359,10.1007/s10439-020-02455-7
16969,open_access/31965255,,31965255,10.1007/s00330-019-06581-2
16982,open_access/33438614,,33438614,10.1088/2057-1976/ab68e9
16988,open_access/31960247,,31960247,10.1007/s11548-019-02113-x
16999,open_access/31953243,,31953243,10.1158/2159-8290.CD-RW2020-012
17002,open_access/31953733,,31953733,10.1007/s00464-020-07378-x
17008,open_access/31953668,,31953668,10.1007/s00330-019-06621-x
17010,open_access/31976916,,31976916,10.1109/JBHI.2020.2967128
17011,open_access/31950330,,31950330,10.1007/s11517-020-02126-8
17014,open_access/31909553,,31909553,10.1002/jbio.201960154
17017,open_access/32051746,,32051746,
17024,open_access/31944980,,31944980,10.1109/TNSRE.2020.2966749
17029,open_access/31942672,,31942672,10.1007/s00330-019-06572-3
17032,open_access/31944981,,31944981,10.1109/TNSRE.2020.2966784
17038,open_access/31932886,,31932886,10.1007/s00417-019-04575-w
17048,open_access/31943669,,31943669,10.1002/dmrr.3252
17052,open_access/31938993,,31938993,10.1007/s11548-019-02096-9
17061,open_access/31928513,,31928513,10.1089/met.2019.0104
17063,open_access/31930429,,31930429,10.1007/s00247-019-04593-0
17068,open_access/31932807,,31932807,10.1038/s41591-019-0724-8
17084,open_access/31984961,,31984961,10.3791/59649
17086,open_access/31926078,,31926078,
17090,open_access/31925552,,31925552,10.1007/s00345-020-03080-8
17096,open_access/31922323,,31922323,10.1002/jmri.27040
17106,open_access/31940543,,31940543,10.1109/TNSRE.2020.2965628
17119,open_access/31916105,,31916105,10.1007/s11547-019-01130-9
17120,open_access/31916093,,31916093,10.1245/s10434-019-08190-1
17122,open_access/31913072,,31913072,10.2214/AJR.19.22074
17124,open_access/31916074,,31916074,10.1007/s11517-019-02096-6
17125,open_access/31915204,,31915204,10.2337/dc19-1507
17135,open_access/31916129,,31916129,10.1007/s12640-019-00112-z
17136,open_access/31940541,,31940541,10.1109/TNSRE.2020.2964819
17149,open_access/31912208,,31912208,10.1007/s00134-019-05876-8
17152,open_access/31944968,,31944968,10.1109/JBHI.2020.2964520
17153,open_access/31912255,,31912255,10.1007/s00259-019-04670-4
17156,open_access/31912429,,31912429,10.1007/s11684-019-0718-4
17161,open_access/31855074,,31855074,10.1080/03007995.2019.1706043
17166,open_access/31476743,,31476743,10.1088/1741-2552/ab405f
17169,open_access/31907688,,31907688,10.1007/s10916-019-1484-1
17170,open_access/31834623,,31834623,10.1002/mp.13964
17171,open_access/31907716,,31907716,10.1007/s11604-019-00917-0
17174,open_access/31675740,,31675740,10.1088/1741-2552/ab53ac
17175,open_access/31823403,,31823403,10.1111/jop.12983
17178,open_access/31902018,,31902018,10.1007/s10661-019-7987-x
17181,open_access/31905154,,31905154,10.1109/JBHI.2019.2963720
17182,open_access/31900703,,31900703,10.1007/s00330-019-06553-6
17185,open_access/31899871,,31899871,
17186,open_access/31905004,,31905004,10.1089/cmb.2019.0410
17187,open_access/31883134,,31883134,10.1002/jor.24578
17191,open_access/31900702,,31900702,10.1007/s00330-019-06593-y
17192,open_access/31865822,,31865822,10.1080/09546634.2019.1708239
17193,open_access/31900698,,31900698,10.1007/s00330-019-06589-8
17196,open_access/31905130,,31905130,10.1109/TBME.2019.2963816
17198,open_access/31898863,,31898863,10.1002/jemt.23429
17203,open_access/31897731,,31897731,10.1007/s00586-019-06264-y
17204,open_access/31898204,,31898204,10.1007/s11739-019-02265-3
17208,open_access/31897740,,31897740,10.1007/s10916-019-1481-4
17209,open_access/31897798,,31897798,10.1007/s11517-019-02099-3
17217,open_access/31902786,,31902786,10.1109/JBHI.2019.2963388
17220,open_access/31902783,,31902783,10.1109/JBHI.2019.2963048
17223,open_access/31902784,,31902784,10.1109/JBHI.2019.2963195
17243,open_access/31837239,,31837239,10.1002/mp.13966
17267,open_access/31758717,,31758717,10.1111/jgh.14941
17268,open_access/31899443,,31899443,10.1109/JBHI.2019.2962519
17284,open_access/31883064,,31883064,10.1007/s11548-019-02106-w
17285,open_access/31876090,,31876090,10.1002/hed.26057
17295,open_access/31880557,,31880557,10.1109/TNSRE.2019.2962189
17299,open_access/31880573,,31880573,10.1109/JBHI.2019.2962366
17310,open_access/31880545,,31880545,10.1109/TMI.2019.2962013
17311,open_access/31880572,,31880572,10.1109/JBHI.2019.2962079
17314,open_access/31869249,,31869249,10.1177/0363546519892905
17319,open_access/31872289,,31872289,10.1007/s00787-019-01461-y
17328,open_access/31873876,,31873876,10.1007/s00428-019-02730-6
17333,open_access/31865928,,31865928,10.1017/S0022215119002536
17335,open_access/31870989,,31870989,10.1109/TNSRE.2019.2961706
17338,open_access/31693259,,31693259,10.1111/cyt.12784
17341,open_access/31865469,,31865469,10.1007/s10916-019-1517-9
17344,open_access/31865510,,31865510,10.1007/s11060-019-03376-9
17347,open_access/31863245,,31863245,10.1007/s10877-019-00447-0
17359,open_access/31863193,,31863193,10.1007/s00247-019-04587-y
17362,open_access/31859419,,31859419,10.1002/jmri.27029
17366,open_access/31721173,,31721173,10.1002/cpt.1724
17373,open_access/31869809,,31869809,10.1109/JBHI.2019.2960821
17385,open_access/31853604,,31853604,10.1007/s00216-019-02321-z
17388,open_access/31853586,,31853586,10.1007/s00056-019-00203-8
17390,open_access/31852412,,31852412,10.1177/1747493019895702
17393,open_access/31853655,,31853655,10.1007/s10916-019-1475-2
17394,open_access/31853698,,31853698,10.1007/s10916-019-1511-2
17398,open_access/31853735,,31853735,10.1007/s10916-019-1500-5
17401,open_access/31848728,,31848728,10.1007/s10916-019-1483-2
17404,open_access/31845842,,31845842,10.1148/radiol.2019190872
17407,open_access/31848786,,31848786,10.1007/s10384-019-00706-2
17410,open_access/31849118,,31849118,10.1111/srt.12817
17414,open_access/31566906,,31566906,10.1002/jbio.201900215
17418,open_access/31841425,,31841425,10.1109/JBHI.2019.2959843
17423,open_access/31845194,,31845194,10.1007/s12010-019-03222-8
17434,open_access/31840330,,31840330,10.1111/jep.13324
17436,open_access/31838583,,31838583,10.1007/s10916-019-1482-3
17440,open_access/31838610,,31838610,10.1007/s10916-019-1494-z
17442,open_access/31838643,,31838643,10.1007/s11548-019-02103-z
17445,open_access/31834531,,31834531,10.1007/s10916-019-1486-z
17448,open_access/31841418,,31841418,10.1109/TNSRE.2019.2959714
17449,open_access/31698346,,31698346,10.1088/1361-6560/ab555e
17462,open_access/31828437,,31828437,10.1007/s10916-019-1497-9
17473,open_access/31830841,,31830841,10.1177/0391398819884941
17475,open_access/31832697,,31832697,10.1007/s00167-019-05822-7
17495,open_access/31828413,,31828413,10.1007/s00330-019-06495-z
17496,open_access/31828415,,31828415,10.1007/s00330-019-06558-1
17500,open_access/31831454,,31831454,10.1109/JBHI.2019.2958879
17502,open_access/31828361,,31828361,10.1007/s00234-019-02330-w
17506,open_access/31823114,,31823114,10.1007/s11517-019-02061-3
17507,open_access/31828414,,31828414,10.1007/s00330-019-06548-3
17518,open_access/31831410,,31831410,10.1109/TMI.2019.2958699
17523,open_access/31822970,,31822970,10.1007/s00330-019-06498-w
17526,open_access/31822594,,31822594,10.1136/neurintsurg-2019-015544
17532,open_access/31820120,,31820120,10.1007/s10916-019-1479-y
17534,open_access/31820065,,31820065,10.1007/s00234-019-02312-y
17537,open_access/31814153,,31814153,10.1111/sltb.12609
17545,open_access/31818971,,31818971,10.1136/neurintsurg-2019-015442
17547,open_access/31820265,,31820265,10.1007/s11604-019-00908-1
17550,open_access/31811448,,31811448,10.1007/s10916-019-1502-3
17554,open_access/31811363,,31811363,10.1007/s00417-019-04543-4
17555,open_access/31813050,,31813050,10.1007/s00259-019-04606-y
17556,open_access/31811342,,31811342,10.1007/s00259-019-04602-2
17557,open_access/31811343,,31811343,10.1007/s00259-019-04595-y
17563,open_access/31811427,,31811427,10.1007/s00330-019-06533-w
17564,open_access/31811697,,31811697,10.1111/inm.12678
17566,open_access/31811046,,31811046,10.1542/hpeds.2019-0122
17567,open_access/31812137,,31812137,
17568,open_access/31825883,,31825883,10.1109/JBHI.2019.2957809
17570,open_access/31811401,,31811401,10.1007/s10916-019-1485-0
17572,open_access/31811554,,31811554,10.1007/s11517-019-02071-1
17584,open_access/31807867,,31807867,10.1007/s00432-019-03103-x
