,name,pdf_url,pmid,doi
13429,open_access/32884855,https://doi.org/10.1167/tvst.9.2.48,32884855,10.1167/tvst.9.2.48
13433,open_access/32827069,https://link.springer.com/article/10.1007%2Fs00234-020-02529-2,32827069,10.1007/s00234-020-02529-2
13460,open_access/32884937,https://doi.org/10.1155/2020/2613091,32884937,10.1155/2020/2613091
13462,open_access/32913661,https://journals.sagepub.com/doi/pdf/10.1177/2055668320915377,32913661,10.1177/2055668320915377
13463,open_access/32922997,https://doi.org/10.1155/2020/7413616,32922997,10.1155/2020/7413616
13466,open_access/32812468,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7606586,32812468,10.1142/S0129065720500306
13470,open_access/32832589,https://doi.org/10.1002/dad2.12073,32832589,10.1002/dad2.12073
13472,open_access/32812365,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijlh.13312,32812365,10.1111/ijlh.13312
13476,open_access/32813309,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25175,32813309,10.1002/hbm.25175
13480,open_access/32952602,https://doi.org/10.1155/2020/8374317,32952602,10.1155/2020/8374317
13485,open_access/32809276,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.12985,32809276,10.1002/acm2.12985
13497,open_access/32904960,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7461473,32904960,10.1002/ima.22469
13499,open_access/32812396,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.1794,32812396,10.1002/brb3.1794
13542,open_access/32879757,https://doi.org/10.1167/tvst.9.2.47,32879757,10.1167/tvst.9.2.47
13550,open_access/32797664,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13001,32797664,10.1002/acm2.13001
13554,open_access/32801215,https://doi.org/10.1073/pnas.2003026117,32801215,10.1073/pnas.2003026117
13560,open_access/32849918,https://journals.sagepub.com/doi/pdf/10.1177/1759720X20933468,32849918,10.1177/1759720X20933468
13562,open_access/32790207,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.12995,32790207,10.1002/acm2.12995
13566,open_access/33014597,https://doi.org/10.1364/boe.395487,33014597,10.1364/BOE.395487
13574,open_access/32838396,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7436469,32838396,10.1002/mco2.14
13576,open_access/32879756,https://doi.org/10.1167/tvst.9.2.46,32879756,10.1167/tvst.9.2.46
13581,open_access/32787448,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8258505,32787448,10.1177/1932296820948883
13583,open_access/32783631,https://www.liebertpub.com/doi/pdf/10.1089/big.2020.0070,32783631,10.1089/big.2020.0070
13586,open_access/32783544,https://www.tandfonline.com/doi/pdf/10.1080/17453674.2020.1803664?needAccess=true,32783544,10.1080/17453674.2020.1803664
13596,open_access/32832577,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7419712,32832577,10.1117/1.JMI.7.4.044501
13623,open_access/32772936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7873176,32772936,10.1017/S1355617720000703
13624,open_access/33113290,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.13003,33113290,10.1002/acm2.13003
13627,open_access/32791238,https://www.sciencedirect.com/science/article/am/pii/S2589419620302088,32791238,10.1016/j.ogla.2020.08.002
13646,open_access/32770600,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.12992,32770600,10.1002/acm2.12992
13656,open_access/33748328,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7978228,33748328,10.1109/taslp.2020.3015035
13664,open_access/32767645,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acn3.51132,32767645,10.1002/acn3.51132
13667,open_access/32826505,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8156737,32826505,10.1097/AUD.0000000000000916
13674,open_access/32879754,https://doi.org/10.1167/tvst.9.2.44,32879754,10.1167/tvst.9.2.44
13677,open_access/32408295,https://doi.org/10.1088/1361-6560/ab9358,32408295,10.1088/1361-6560/ab9358
13682,open_access/32832912,https://doi.org/10.1097/cce.0000000000000175,32832912,10.1097/CCE.0000000000000175
13684,open_access/32767522,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1759-7714.13598,32767522,10.1111/1759-7714.13598
13707,open_access/32755384,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8862596,32755384,10.2214/AJR.20.24172
13714,open_access/32757250,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25155,32757250,10.1002/hbm.25155
13716,open_access/32757686,https://www.tandfonline.com/doi/pdf/10.1080/10428194.2020.1798951?needAccess=true,32757686,10.1080/10428194.2020.1798951
13737,open_access/32832279,https://doi.org/10.7717/peerj.9674,32832279,10.7717/peerj.9674
13738,open_access/32662575,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/liv.14604,32662575,10.1111/liv.14604
13750,open_access/32485685,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7540939,32485685,10.1088/1741-2552/ab98da
13761,open_access/33083540,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.10241,33083540,10.1002/lrh2.10241
13769,open_access/32747831,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7946378,32747831,10.1038/s41551-020-0593-y
13770,open_access/32741245,https://journals.sagepub.com/doi/pdf/10.1177/0954411920946526,32741245,10.1177/0954411920946526
13777,open_access/32743786,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7525415,32743786,10.1007/s11357-020-00245-6
13778,open_access/32621789,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7821384,32621789,10.1002/mp.14374
13780,open_access/32654153,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8278307,32654153,10.1002/mp.14386
13787,open_access/32863959,https://doi.org/10.7150/thno.49671,32863959,10.7150/thno.49671
13815,open_access/33145532,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/emp2.12206,33145532,10.1002/emp2.12206
13816,open_access/32850177,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7438424,32850177,10.1007/s13534-020-00168-3
13830,open_access/32492213,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jor.24763,32492213,10.1002/jor.24763
13852,open_access/32743017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390892,32743017,10.1117/1.JMI.7.4.046501
13858,open_access/32793889,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392061,32793889,10.1148/ryai.2020190207
13865,open_access/33937832,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8082400,33937832,10.1148/ryai.2020190178
13867,open_access/33937834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8082327,33937834,10.1148/ryai.2020190198
13870,open_access/32729090,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7738418,32729090,10.1007/s12028-020-01056-5
13872,open_access/32725839,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcla.23421,32725839,10.1002/jcla.23421
13876,open_access/32999827,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202000486,32999827,10.1002/advs.202000486
13881,open_access/33928255,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392373,33928255,10.1148/ryai.2020200048
13896,open_access/32681536,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgh.15190,32681536,10.1111/jgh.15190
13913,open_access/32723974,https://doi.org/10.18632/aging.103517,32723974,10.18632/aging.103517
13930,open_access/32569404,https://doi.org/10.1111/apa.15438,32569404,10.1111/apa.15438
13932,open_access/33816938,https://doi.org/10.7717/peerj-cs.287,33816938,10.7717/peerj-cs.287
13938,open_access/33854642,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7969675,33854642,10.1007/s11571-020-09619-0
13962,open_access/34149191,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8210842,34149191,10.1007/s00521-020-05193-y
13969,open_access/32706444,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8011598,32706444,10.1002/eat.23338
13970,open_access/32765845,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7378134,32765845,10.1007/s13755-020-00114-8
13986,open_access/32904719,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7458568,32904719,10.3233/ADR-200205
13989,open_access/32705818,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.12785,32705818,10.1002/ehf2.12785
13993,open_access/32697669,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8702871,32697669,10.1044/2020_AJSLP-19-00114
13994,open_access/33928256,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392327,33928256,10.1148/ryai.2020200079
13997,open_access/32696559,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.12897,32696559,10.1002/ehf2.12897
14012,open_access/32697872,https://www.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3296,32697872,10.1002/cam4.3296
14017,open_access/32694155,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7572819,32694155,10.1158/1078-0432.CCR-20-0736
14025,open_access/32691660,https://journals.sagepub.com/doi/pdf/10.1177/1460458220937095,32691660,10.1177/1460458220937095
14031,open_access/32923059,https://doi.org/10.1364/boe.399020,32923059,10.1364/BOE.399020
14032,open_access/32690867,https://doi.org/10.1038/s41416-020-0997-1,32690867,10.1038/s41416-020-0997-1
14048,open_access/32831492,https://doi.org/10.4103/jmp.jmp_101_19,32831492,10.4103/jmp.JMP_101_19
14065,open_access/32699817,https://doi.org/10.1002/trc2.12049,32699817,10.1002/trc2.12049
14089,open_access/33083539,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.10237,33083539,10.1002/lrh2.10237
14090,open_access/32681213,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718328,32681213,10.1007/s13365-020-00877-6
14096,open_access/32678696,https://www.tandfonline.com/doi/pdf/10.1080/0284186X.2020.1794034?needAccess=true,32678696,10.1080/0284186X.2020.1794034
14106,open_access/32729263,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7458860,32729263,10.3348/kjr.2020.0536
14112,open_access/32729262,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7458859,32729262,10.3348/kjr.2020.0020
14115,open_access/32674723,https://journals.sagepub.com/doi/pdf/10.1177/1460458220935369,32674723,10.1177/1460458220935369
14124,open_access/32855845,https://doi.org/10.1167/tvst.9.2.41,32855845,10.1167/tvst.9.2.41
14134,open_access/32855844,https://doi.org/10.1167/tvst.9.2.40,32855844,10.1167/tvst.9.2.40
14136,open_access/32838390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7405082,32838390,10.1002/emp2.12205
14140,open_access/32674074,https://doi.org/10.18632/aging.103508,32674074,10.18632/aging.103508
14148,open_access/32515544,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ajt.16117,32515544,10.1111/ajt.16117
14149,open_access/32666682,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3245,32666682,10.1002/cam4.3245
14152,open_access/32685657,https://doi.org/10.1002/trc2.12027,32685657,10.1002/trc2.12027
14153,open_access/32618480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7780831,32618480,10.1259/dmfr.20200171
14163,open_access/33613834,https://journals.sagepub.com/doi/pdf/10.1177/1943387520922767,33613834,10.1177/1943387520922767
14164,open_access/33937829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8082359,33937829,10.1148/ryai.2020190006
14171,open_access/32666618,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jcmm.15594,32666618,10.1111/jcmm.15594
14175,open_access/32662761,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7457949,32662761,10.1148/radiol.2020192793
14199,open_access/32923042,https://doi.org/10.1364/boe.397268,32923042,10.1364/BOE.397268
14201,open_access/32662130,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmri.27288,32662130,10.1002/jmri.27288
14202,open_access/33070337,https://onlinelibrary.wiley.com/doi/10.1002/lary.28889,33070337,10.1002/lary.28889
14215,open_access/32664599,https://doi.org/10.3390/brainsci10070442,32664599,10.3390/brainsci10070442
14221,open_access/32651477,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8120667,32651477,10.1038/s41380-020-0836-z
14231,open_access/32855843,https://doi.org/10.1167/tvst.9.2.39,32855843,10.1167/tvst.9.2.39
14232,open_access/32855842,https://doi.org/10.1167/tvst.9.2.38,32855842,10.1167/tvst.9.2.38
14236,open_access/32480361,https://jmir.org/api/download?alt_name=mhealth_v8i7e17216_app2.pdf&filename=b49ec5c82e8350a34de10a5eb519283b.pdf,32480361,10.2196/17216
14247,open_access/32754270,https://doi.org/10.7150/thno.46123,32754270,10.7150/thno.46123
14248,open_access/32567720,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7720795,32567720,10.1002/ana.25812
14251,open_access/32644944,https://doi.org/10.18632/aging.103623,32644944,10.18632/aging.103623
14252,open_access/32754268,https://doi.org/10.7150/thno.47938,32754268,10.7150/thno.47938
14266,open_access/34278386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8285264,34278386,10.1007/978-3-030-52791-4_17
14274,open_access/32548877,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14331,32548877,10.1002/mp.14331
14287,open_access/32444360,https://doi.org/10.1534/g3.120.401207,32444360,10.1534/g3.120.401207
14289,open_access/32542677,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5491,32542677,10.1002/path.5491
14296,open_access/32633602,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7416354,32633602,10.1177/1971400920937647
14297,open_access/32855841,https://doi.org/10.1167/tvst.9.2.37,32855841,10.1167/tvst.9.2.37
14299,open_access/32638554,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijpo.12680,32638554,10.1111/ijpo.12680
14314,open_access/32627300,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25030,32627300,10.1002/hbm.25030
14319,open_access/32564357,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.14341,32564357,10.1002/mp.14341
14329,open_access/32627580,https://journals.sagepub.com/doi/pdf/10.1177/1932296820936634,32627580,10.1177/1932296820936634
14357,open_access/32574113,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7719862,32574113,10.1259/dmfr.20200185
14359,open_access/32619398,https://www.tandfonline.com/doi/pdf/10.1080/07391102.2020.1788642?needAccess=true,32619398,10.1080/07391102.2020.1788642
14368,open_access/32619163,https://www.tandfonline.com/doi/pdf/10.1080/10503307.2020.1788740?needAccess=true,32619163,10.1080/10503307.2020.1788740
14372,open_access/32614505,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25115,32614505,10.1002/hbm.25115
14378,open_access/32855839,https://doi.org/10.1167/tvst.9.2.35,32855839,10.1167/tvst.9.2.35
14380,open_access/32614825,https://doi.org/10.1371/journal.pmed.1003152,32614825,10.1371/journal.pmed.1003152
14383,open_access/32533722,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/aas.13657,32533722,10.1111/aas.13657
14399,open_access/32392550,https://iopscience.iop.org/article/10.1088/1361-6579/ab921e/pdf,32392550,10.1088/1361-6579/ab921e
14403,open_access/32462735,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/path.5472,32462735,10.1002/path.5472
14406,open_access/32608147,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7775338,32608147,10.1111/nmo.13932
14412,open_access/32607740,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7475146,32607740,10.1007/s12264-020-00542-2
14414,open_access/32602811,https://www.tandfonline.com/doi/pdf/10.1080/10503307.2020.1785037?needAccess=true,32602811,10.1080/10503307.2020.1785037
14428,open_access/32832207,https://doi.org/10.1167/tvst.9.2.34,32832207,10.1167/tvst.9.2.34
14430,open_access/32606026,https://doi.org/10.1128/msystems.00258-20,32606026,10.1128/mSystems.00258-20
14436,open_access/32608172,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.12795,32608172,10.1002/ehf2.12795
14447,open_access/33816919,https://doi.org/10.7717/peerj-cs.268,33816919,10.7717/peerj-cs.268
14450,open_access/32864175,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7438470,32864175,10.1007/s13534-020-00160-x
14451,open_access/32602222,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.3255,32602222,10.1002/cam4.3255
14458,open_access/32864451,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lio2.415,32864451,10.1002/lio2.415
14459,open_access/32656001,https://doi.org/10.7717/peerj.9482,32656001,10.7717/peerj.9482
14461,open_access/32601197,https://www.pnas.org/content/pnas/117/28/16167.full.pdf,32601197,10.1073/pnas.2001395117
14464,open_access/32594660,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ctm2.110,32594660,10.1002/ctm2.110
14465,open_access/32596877,https://doi.org/10.1111/trf.15935,32596877,10.1111/trf.15935
14466,open_access/32538509,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ejn.14863,32538509,10.1111/ejn.14863
14487,open_access/32592447,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cjp2.170,32592447,10.1002/cjp2.170
14498,open_access/32330922,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7771987,32330922,10.1088/1361-6560/ab8cd6
14528,open_access/32676176,https://doi.org/10.1155/2020/8887340,32676176,10.1155/2020/8887340
14534,open_access/32599942,https://doi.org/10.3390/diagnostics10060430,32599942,10.3390/diagnostics10060430
14537,open_access/32592660,http://www.jacr.org/article/S1546144020305391/pdf,32592660,10.1016/j.jacr.2020.05.015
14540,open_access/32485045,https://febs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/1878-0261.12732,32485045,10.1002/1878-0261.12732
14542,open_access/32832206,https://doi.org/10.1167/tvst.9.2.33,32832206,10.1167/tvst.9.2.33
14546,open_access/32579757,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7951991,32579757,10.1002/da.23042
14550,open_access/32578905,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7646998,32578905,10.1002/sim.8591
14560,open_access/32573386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7434649,32573386,10.1148/radiol.2020192091
14569,open_access/32613029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309178,32613029,10.1117/1.JMI.7.3.034501
14574,open_access/32568616,https://www.tandfonline.com/doi/pdf/10.1080/0284186X.2020.1775290?needAccess=true,32568616,10.1080/0284186X.2020.1775290
14575,open_access/32571904,https://www.pnas.org/content/pnas/117/28/16273.full.pdf,32571904,10.1073/pnas.1918455117
14583,open_access/32696007,https://doi.org/10.1097/cce.0000000000000144,32696007,10.1097/CCE.0000000000000144
14615,open_access/32559018,https://doi.org/10.1002/acm2.12937,32559018,10.1002/acm2.12937
14618,open_access/33014570,https://doi.org/10.1364/boe.392648,33014570,10.1364/BOE.392648
14619,open_access/32558996,https://doi.org/10.1002/hbm.25095,32558996,10.1002/hbm.25095
14621,open_access/32520585,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7445997,32520585,10.1259/bjr.20190825
14651,open_access/32832205,https://doi.org/10.1167/tvst.9.2.32,32832205,10.1167/tvst.9.2.32
14652,open_access/32562885,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8546907,32562885,10.1016/j.oret.2020.06.016
14682,open_access/34745568,https://doi.org/10.12688/f1000research.23181.2,34745568,10.12688/f1000research.23181.2
14687,open_access/32456538,https://www.tandfonline.com/doi/pdf/10.1080/15476286.2020.1771945?needAccess=true,32456538,10.1080/15476286.2020.1771945
14698,open_access/32541872,https://doi.org/10.1038/s41416-020-0918-3,32541872,10.1038/s41416-020-0918-3
14699,open_access/32626756,https://doi.org/10.1155/2020/6954793,32626756,10.1155/2020/6954793
14702,open_access/32587900,https://doi.org/10.12688/wellcomeopenres.15819.3,32587900,10.12688/wellcomeopenres.15819.3
14704,open_access/32542781,https://doi.org/10.1002/erv.2753,32542781,10.1002/erv.2753
14706,open_access/32330923,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7991979,32330923,10.1088/1361-6560/ab8cd2
14719,open_access/32548236,https://doi.org/10.1002/trc2.12035,32548236,10.1002/trc2.12035
14725,open_access/32533794,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/epi.16574,32533794,10.1111/epi.16574
14730,open_access/32535655,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7680289,32535655,10.1007/s00259-020-04897-6
14732,open_access/32626780,https://doi.org/10.1155/2020/4168340,32626780,10.1155/2020/4168340
14750,open_access/32532828,https://www.osti.gov/biblio/1661886,32532828,10.1158/1055-9965.EPI-20-0192
14752,open_access/33225295,https://doi.org/10.1302/2633-1462.16.bjo-2020-0056.r1,33225295,10.1302/2633-1462.16.BJO-2020-0056.R1
14756,open_access/32525273,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.1707,32525273,10.1002/brb3.1707
14765,open_access/32525481,https://doi.org/10.2196/16213,32525481,10.2196/16213
14778,open_access/32519815,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cns.13394,32519815,10.1111/cns.13394
14791,open_access/32714766,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202000675,32714766,10.1002/advs.202000675
14794,open_access/32519455,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cyto.a.24159,32519455,10.1002/cyto.a.24159
14795,open_access/32518182,https://doi.org/10.1128/mbio.00434-20,32518182,10.1128/mBio.00434-20
14804,open_access/33014559,https://doi.org/10.1364/boe.394772,33014559,10.1364/BOE.394772
14807,open_access/32515552,https://aapm.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.12945,32515552,10.1002/acm2.12945
14841,open_access/32904970,https://doi.org/10.4103/jcvjs.jcvjs_37_20,32904970,10.4103/jcvjs.JCVJS_37_20
14852,open_access/32501132,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7922756,32501132,10.1177/0271678X20924549
14883,open_access/32500237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7714704,32500237,10.1007/s00261-020-02604-5
14892,open_access/32488929,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25038,32488929,10.1002/hbm.25038
14903,open_access/32493718,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7371377,32493718,10.1212/WNL.0000000000009728
14911,open_access/32484597,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/sltb.12642,32484597,10.1111/sltb.12642
14916,open_access/32282110,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/den.13688,32282110,10.1111/den.13688
14932,open_access/32694787,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7384292,32694787,10.1038/s42255-020-0212-y
14939,open_access/32476492,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8258517,32476492,10.1177/1932296820922622
14942,open_access/32478955,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8942293,32478955,10.1002/jmri.27204
14949,open_access/32537138,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261299,32537138,10.1007/s13755-020-00111-x
14957,open_access/32474633,https://link.springer.com/article/10.1007%2Fs00330-020-06966-8,32474633,10.1007/s00330-020-06966-8
14960,open_access/32474975,https://doi.org/10.1002/jcla.23377,32474975,10.1002/jcla.23377
14969,open_access/32390328,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rcs.2121,32390328,10.1002/rcs.2121
14983,open_access/32469448,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25020,32469448,10.1002/hbm.25020
15007,open_access/32466698,https://journals.sagepub.com/doi/pdf/10.1369/0022155420931417,32466698,10.1369/0022155420931417
15029,open_access/33937822,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8082353,33937822,10.1148/ryai.2020180063
15030,open_access/32832202,https://doi.org/10.1167/tvst.9.2.29,32832202,10.1167/tvst.9.2.29
15042,open_access/32453488,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jon.12725,32453488,10.1111/jon.12725
15047,open_access/32295888,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7269375,32295888,10.1128/JCM.02053-19
15059,open_access/32450610,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmrs.396,32450610,10.1002/jmrs.396
15079,open_access/32333797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7567132,32333797,10.1002/mp.14201
15081,open_access/32445550,https://doi.org/10.18632/aging.103249,32445550,10.18632/aging.103249
15087,open_access/32879655,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7456674,32879655,10.1109/isbi45749.2020.9098599
15088,open_access/33250955,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7687286,33250955,10.1109/isbi45749.2020.9098524
15089,open_access/32442043,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7680286,32442043,10.1177/1352458520921364
15098,open_access/33500750,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7831448,33500750,10.1109/isbi45749.2020.9098405
15099,open_access/33250956,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7690332,33250956,10.1109/ISBI45749.2020.9098317
15100,open_access/33850604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8040672,33850604,10.1109/isbi45749.2020.9098506
15102,open_access/32511520,http://www.thelancet.com/article/S258975002030217X/pdf,32511520,10.1101/2020.05.19.20103036
15103,open_access/33767805,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7990265,33767805,10.1109/ISBI45749.2020.9098555
15104,open_access/32802270,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7427623,32802270,10.1109/isbi45749.2020.9098485
15115,open_access/32235074,https://doi.org/10.1088/1361-6560/ab857b,32235074,10.1088/1361-6560/ab857b
15117,open_access/34040694,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8144884,34040694,10.1109/isbi45749.2020.9098630
15118,open_access/33312395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733528,33312395,10.1109/isbi45749.2020.9098691
15155,open_access/32524052,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/epi4.12397,32524052,10.1002/epi4.12397
15175,open_access/32356305,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijc.33029,32356305,10.1002/ijc.33029
15177,open_access/32511484,https://europepmc.org/articles/pmc7273252,32511484,10.1101/2020.05.10.20096073
15193,open_access/33117087,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7591150,33117087,10.1109/ssiai49293.2020.9094595
15194,open_access/32509260,https://doi.org/10.1155/2020/8017496,32509260,10.1155/2020/8017496
15197,open_access/32348266,https://jmir.org/api/download?alt_name=medinform_v8i5e15411_app4.pdf&filename=945adc3ce2904d1653e4a58ff8a13044.pdf,32348266,10.2196/15411
15203,open_access/32424799,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7711330,32424799,10.1007/s00408-020-00363-0
15215,open_access/32420632,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/dmcn.14560,32420632,10.1111/dmcn.14560
15217,open_access/33791593,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8008967,33791593,10.1038/s42256-020-0173-6
15218,open_access/32419103,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7669608,32419103,10.1007/s00455-020-10124-z
15221,open_access/32419245,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acm2.12899,32419245,10.1002/acm2.12899
15230,open_access/32415917,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25028,32415917,10.1002/hbm.25028
15242,open_access/32773870,https://doi.org/10.4103/psychiatry.indianjpsychiatry_91_20,32773870,10.4103/psychiatry.IndianJPsychiatry_91_20
