,url
3554,https://doi.org/10.1016/j.ypmed.2020.106260
3555,https://doi.org/10.1007/s11517-020-02258-x
3556,https://doi.org/10.1016/bs.pbr.2020.08.003
3557,https://doi.org/10.1016/j.fertnstert.2020.06.006
3558,https://doi.org/10.1016/j.jse.2020.09.007
3559,https://doi.org/10.1007/s00330-020-07312-8
3560,https://doi.org/10.1016/j.ijcard.2020.09.070
3561,https://doi.org/10.1183/13993003.00045-2020
3562,https://doi.org/10.1016/j.jbiomech.2020.110069
3563,https://doi.org/10.1016/j.cmpb.2020.105770
3564,https://doi.org/10.1136/gutjnl-2020-320930
3565,https://doi.org/10.1016/j.jpsychires.2020.09.025
3566,https://doi.org/10.2214/AJR.19.22635
3567,https://doi.org/10.1002/mds.28311
3568,https://doi.org/10.1016/j.compbiomed.2020.104021
3569,https://doi.org/10.1148/radiol.2020200334
3570,https://doi.org/10.1109/TCBB.2020.3027744
3571,https://doi.org/10.1016/j.jtcvs.2020.09.076
3572,https://doi.org/10.1007/s00259-020-05044-x
3573,https://doi.org/10.1017/S0007114520003797
3574,https://doi.org/10.1016/j.jocn.2020.09.039
3575,https://doi.org/10.1016/j.media.2020.101819
3576,https://doi.org/10.1016/j.radonc.2020.09.045
3577,https://doi.org/10.1016/j.jstrokecerebrovasdis.2020.105332
3578,https://doi.org/10.1007/s11548-020-02266-0
3579,https://doi.org/10.1088/1361-6560/ab8531
3580,https://doi.org/10.1016/j.schres.2020.09.009
3581,https://doi.org/10.1016/j.urology.2020.09.019
3582,https://doi.org/10.1016/j.ejrad.2020.109303
3583,https://doi.org/10.1007/s11517-020-02242-5
3584,https://doi.org/10.1007/s12021-020-09492-6
3585,https://doi.org/10.1089/cmb.2020.0188
3586,https://doi.org/10.1016/j.mri.2020.09.017
3587,https://doi.org/10.1016/j.jstrokecerebrovasdis.2020.105322
3588,https://doi.org/10.1007/s11517-020-02267-w
3589,https://doi.org/10.1016/j.compbiomed.2020.104014
3590,https://doi.org/10.1007/s00330-020-07323-5
3591,https://doi.org/10.1007/s11517-020-02266-x
3592,https://doi.org/10.1053/j.gastro.2020.09.027
3593,https://doi.org/10.1053/j.semtcvs.2020.09.028
3594,https://doi.org/10.1016/j.psychres.2020.113474
3595,https://doi.org/10.1002/rcs.2169
3596,https://doi.org/10.1007/s00432-020-03396-3
3597,https://doi.org/10.1016/j.cmpb.2020.105772
3598,https://doi.org/10.1007/s11548-020-02237-5
3599,https://doi.org/10.1002/lsm.23324
3600,https://doi.org/10.1016/j.eplepsyres.2020.106474
3601,https://doi.org/10.1016/j.resuscitation.2020.09.022
3602,https://doi.org/10.1016/j.ijmedinf.2020.104282
3603,https://doi.org/10.1016/j.compbiomed.2020.104010
3604,https://doi.org/10.1177/0031512520960390
3605,https://doi.org/10.1080/14992027.2020.1821252
3606,https://doi.org/10.1016/j.ijmedinf.2020.104283
3607,https://doi.org/10.1016/j.pdpdt.2020.101963
3608,https://doi.org/10.1002/jemt.23597
3609,https://doi.org/10.1111/acps.13233
3610,https://doi.org/10.1044/2020_JSLHR-20-00109
3611,https://doi.org/10.1080/10255842.2020.1821192
3612,https://doi.org/10.1007/s00455-020-10191-2
3613,https://doi.org/10.1007/s12149-020-01524-0
3614,https://doi.org/10.1007/s11282-020-00485-4
3615,https://doi.org/10.1055/a-1266-1066
3616,https://doi.org/10.1016/j.ajo.2020.09.019
3617,https://doi.org/10.1109/TCYB.2020.3016595
3618,https://doi.org/10.1016/j.compbiomed.2020.104002
3619,https://doi.org/10.1080/14992027.2020.1817581
3620,https://doi.org/10.1016/j.acra.2020.08.022
3621,https://doi.org/10.1088/1361-6560/aba6d4
3622,https://doi.org/10.1016/j.wneu.2020.09.081
3623,https://doi.org/10.1016/j.euo.2020.08.009
3624,https://doi.org/10.1007/s00508-020-01737-3
3625,https://doi.org/10.1016/j.compbiomed.2020.104004
3626,https://doi.org/10.1016/j.ogla.2020.09.009
3627,https://doi.org/10.1016/j.compbiomed.2020.103999
3628,https://doi.org/10.1002/ijc.33288
3629,https://doi.org/10.1016/j.neunet.2020.09.004
3630,https://doi.org/10.1016/j.neunet.2020.09.005
3631,https://doi.org/10.1142/S0129065720500562
3632,https://doi.org/10.2214/AJR.20.24415
3633,https://doi.org/10.1016/j.cmpb.2020.105761
3634,https://doi.org/10.1007/s11548-020-02255-3
3635,https://doi.org/10.1016/j.apmr.2020.08.011
3636,https://doi.org/10.1136/bjophthalmol-2020-317327
3637,https://doi.org/10.1111/den.13800
3638,https://doi.org/10.1007/s00256-020-03599-2
3639,https://doi.org/10.1007/s00417-020-04853-y
3640,https://doi.org/10.1007/s00261-020-02759-1
3641,https://doi.org/10.1016/j.gie.2020.09.018
3642,https://doi.org/10.1016/j.injury.2020.09.010
3643,https://doi.org/10.2214/AJR.19.22593
3644,https://doi.org/10.1016/j.cmpb.2020.105749
3645,https://doi.org/10.1016/j.cmpb.2020.105751
3646,https://doi.org/10.1016/j.amjcard.2020.08.048
3647,https://doi.org/10.1016/j.radonc.2020.09.014
3648,https://doi.org/10.1007/s11517-020-02249-y
3649,https://doi.org/10.1080/17457300.2020.1819341
3650,https://doi.org/10.1542/peds.2020-0421
3651,https://doi.org/10.1007/s00330-020-07261-2
3652,https://doi.org/10.1088/1361-6560/ab9707
3653,https://doi.org/10.1007/s13246-020-00925-9
3654,https://doi.org/10.1177/0363546520950743
3655,https://doi.org/10.1007/s13246-020-00924-w
3656,https://doi.org/10.1016/j.talanta.2020.121650
3657,https://doi.org/10.1055/a-1231-5304
3658,https://doi.org/10.1016/j.radonc.2020.09.016
3659,https://doi.org/10.1007/s11517-020-02260-3
3660,https://doi.org/10.1111/odi.13601
3661,https://doi.org/10.1007/s12539-020-00391-7
3662,https://doi.org/10.1016/j.burns.2020.08.016
3663,https://doi.org/10.1016/j.ajem.2020.09.013
3664,https://doi.org/10.1016/j.cmpb.2020.105754
3665,https://doi.org/10.1016/j.mimet.2020.106056
3666,https://doi.org/10.1136/bjophthalmol-2020-316274
3667,https://doi.org/10.1016/j.mri.2020.09.011
3668,https://doi.org/10.1080/10934529.2020.1809925
3669,https://doi.org/10.1016/j.ygeno.2020.09.020
3670,https://doi.org/10.1016/j.ejrad.2020.109277
3671,https://doi.org/10.1016/j.schres.2020.08.017
3672,https://doi.org/10.1007/s11060-020-03566-w
3673,https://doi.org/10.1016/j.ygeno.2020.09.016
3674,https://doi.org/10.1158/1078-0432.CCR-20-0742
3675,https://doi.org/10.1016/j.cmpb.2020.105750
3676,https://doi.org/10.1007/s12539-020-00390-8
3677,https://doi.org/10.1007/s11517-020-02250-5
3678,https://doi.org/10.1152/ajpcell.00280.2020
3679,https://doi.org/10.1002/dmrr.3397
3680,https://doi.org/10.2214/AJR.19.22594
3681,https://doi.org/10.1080/17588928.2020.1800617
3682,https://doi.org/10.1089/thy.2020.0305
3683,https://doi.org/10.1016/j.surg.2020.06.049
3684,https://doi.org/10.1038/s41591-020-1045-7
3685,https://doi.org/10.1016/j.ejrad.2020.109268
3686,https://doi.org/10.1088/1361-6560/aba5eb
3687,https://doi.org/10.1016/j.parkreldis.2020.09.007
3688,https://doi.org/10.1016/j.jstrokecerebrovasdis.2020.105268
3689,https://doi.org/10.1016/j.braindev.2020.08.013
3690,https://doi.org/10.1111/odi.13591
3691,https://doi.org/10.1007/s11517-020-02222-9
3692,https://doi.org/10.1016/j.compbiomed.2020.103977
3693,https://doi.org/10.1038/s42255-020-00270-x
3694,https://doi.org/10.1016/j.ejmp.2020.08.018
3695,https://doi.org/10.1016/j.jneumeth.2020.108945
3696,https://doi.org/10.1016/j.mri.2020.09.001
3697,https://doi.org/10.1016/j.cmpb.2020.105738
3698,https://doi.org/10.1016/j.clineuro.2020.106205
3699,https://doi.org/10.1002/mrm.28476
3700,https://doi.org/10.1016/j.jamda.2020.07.030
3701,https://doi.org/10.1016/j.jneumeth.2020.108904
3702,https://doi.org/10.1007/s00455-020-10177-0
3703,https://doi.org/10.2144/fsoa-2020-0073
3704,https://doi.org/10.1017/S1092852920001777
3705,https://doi.org/10.3290/j.ohpd.a45081
3706,https://doi.org/10.1136/gutjnl-2020-321799
3707,https://doi.org/10.1142/S0129065720500586
3708,https://doi.org/10.1007/s00167-020-06258-0
3709,https://doi.org/10.1038/s41379-020-00674-w
3710,https://doi.org/10.1007/s00330-020-07238-1
3711,https://doi.org/10.1016/j.mri.2020.08.022
3712,https://doi.org/10.1016/j.kint.2020.07.046
3713,https://doi.org/10.1002/jbio.202000197
3714,https://doi.org/10.3390/jcm9092842
3715,https://doi.org/10.2214/AJR.20.23804
3716,https://doi.org/10.1016/j.ijsu.2020.08.036
3717,https://doi.org/10.1016/j.compbiolchem.2020.107368
3718,https://doi.org/10.1007/s00066-020-01677-x
3719,https://doi.org/10.1002/aur.2376
3720,https://doi.org/10.1016/j.jad.2020.08.078
3721,https://doi.org/10.7326/M20-1868
3722,https://doi.org/10.1002/jmri.27344
3723,https://doi.org/10.1111/den.13787
3724,https://doi.org/10.1007/s11517-020-02253-2
3725,https://doi.org/10.1016/j.jvoice.2020.08.003
3726,https://doi.org/10.1002/mp.14443
3727,https://doi.org/10.1016/j.jpsychires.2020.08.033
3728,https://doi.org/10.1016/j.jpsychires.2020.08.035
3729,https://doi.org/10.1002/jor.24829
3730,https://doi.org/10.1007/s00330-020-07219-4
3731,https://doi.org/10.1016/j.ejrad.2020.109251
3732,https://doi.org/10.1007/s00259-020-05015-2
3733,https://doi.org/10.1002/mp.14434
3734,https://doi.org/10.1097/JU.0000000000001344
3735,https://doi.org/10.1007/s00330-020-07213-w
3736,https://doi.org/10.1016/j.gie.2020.08.024
3737,https://doi.org/10.1016/j.oooo.2020.08.024
3738,https://doi.org/10.1007/s00330-020-07192-y
3739,https://doi.org/10.1021/acs.nanolett.0c02300
3740,https://doi.org/10.1111/jmi.12955
3741,https://doi.org/10.1016/j.cmpb.2020.105717
3742,https://doi.org/10.1016/j.ijcard.2020.08.065
3743,https://doi.org/10.1002/mp.14392
3744,https://doi.org/10.1007/s11517-020-02233-6
3745,https://doi.org/10.1007/s00417-020-04909-z
3746,https://doi.org/10.1111/ijcp.13664
3747,https://doi.org/10.1007/s00784-020-03544-6
3748,https://doi.org/10.1016/j.cmpb.2020.105727
3749,https://doi.org/10.1177/0194599820941013
3750,https://doi.org/10.1016/j.jad.2020.08.044
3751,https://doi.org/10.1016/j.ijoa.2020.08.010
3752,https://doi.org/10.1111/ejn.14936
3753,https://doi.org/10.1007/s11517-020-02245-2
3754,https://doi.org/10.1016/j.cmpb.2020.105721
3755,https://doi.org/10.1016/j.medengphy.2020.08.007
3756,https://doi.org/10.1109/TBCAS.2020.3018711
3757,https://doi.org/10.1080/13816810.2020.1804945
3758,https://doi.org/10.1016/j.cmpb.2020.105722
3759,https://doi.org/10.1177/1708538120949658
3760,https://doi.org/10.1055/a-1244-5698
3761,https://doi.org/10.1007/s12149-020-01510-6
3762,https://doi.org/10.1109/TNSRE.2020.3018959
3763,https://doi.org/10.1016/j.cmpb.2020.105709
3764,https://doi.org/10.1007/s10916-020-01639-x
3765,https://doi.org/10.1038/s41374-020-0472-x
3766,https://doi.org/10.1109/TCBB.2020.3018467
3767,https://doi.org/10.1007/s00414-020-02346-5
3768,https://doi.org/10.1088/1361-6579/ab979f
3769,https://doi.org/10.1111/pai.13314
3770,https://doi.org/10.1016/j.artmed.2020.101950
3771,https://doi.org/10.1111/jop.13089
3772,https://doi.org/10.1055/s-0040-1715655
3773,https://doi.org/10.1007/s11517-020-02237-2
3774,https://doi.org/10.1016/j.jpsychires.2020.08.001
3775,https://doi.org/10.1002/mp.14437
3776,https://doi.org/10.1002/ijc.33245
3777,https://doi.org/10.1016/j.jse.2020.07.042
3778,https://doi.org/10.1016/j.arth.2020.08.034
3779,https://doi.org/10.1016/j.ejrad.2020.109205
3780,https://doi.org/10.1136/bjophthalmol-2020-317182
3781,https://doi.org/10.1016/j.cmpb.2020.105712
3782,https://doi.org/10.1016/j.jss.2020.07.047
3783,https://doi.org/10.1007/s11517-020-02206-9
3784,https://doi.org/10.1109/TNSRE.2020.3016916
3785,https://doi.org/10.1016/j.compbiomed.2020.103958
3786,https://doi.org/10.1016/j.ygyno.2020.07.099
3787,https://doi.org/10.1016/j.compbiomed.2020.103971
3788,https://doi.org/10.1016/j.gie.2020.08.011
3789,https://doi.org/10.1016/j.jneumeth.2020.108909
3790,https://doi.org/10.1016/j.cmpb.2020.105705
3791,https://doi.org/10.1016/j.amjmed.2020.07.014
3792,https://doi.org/10.1016/j.carrev.2020.08.010
3793,https://doi.org/10.1007/s00330-020-07158-0
3794,https://doi.org/10.1177/0003489420950364
3795,https://doi.org/10.1016/j.jvoice.2020.06.004
3796,https://doi.org/10.1002/mp.14419
3797,https://doi.org/10.1016/j.compmedimag.2020.101774
3798,https://doi.org/10.1016/j.acra.2020.06.030
3799,https://doi.org/10.1002/mp.14416
3800,https://doi.org/10.1007/s00259-020-04986-6
3801,https://doi.org/10.1007/s11517-020-02229-2
3802,https://doi.org/10.1016/j.compbiomed.2020.103957
3803,https://doi.org/10.1007/s00330-020-07110-2
3804,https://doi.org/10.1142/S0129065720500446
3805,https://doi.org/10.1002/jbio.202000156
3806,https://doi.org/10.1111/eci.13321
3807,https://doi.org/10.1016/j.biosystems.2020.104211
3808,https://doi.org/10.1016/j.medin.2020.05.017
3809,https://doi.org/10.1088/1361-6579/aba07b
3810,https://doi.org/10.1088/1361-6579/ab998d
3811,https://doi.org/10.1016/j.surg.2020.06.031
3812,https://doi.org/10.1088/1361-6579/ab9e7b
3813,https://doi.org/10.1007/s11517-020-02221-w
3814,https://doi.org/10.1007/s00259-020-04771-5
3815,https://doi.org/10.1016/j.lfs.2020.118248
3816,https://doi.org/10.1007/s11517-020-02240-7
3817,https://doi.org/10.1007/s00535-020-01716-5
3818,https://doi.org/10.1007/s00432-020-03354-z
3819,https://doi.org/10.1245/s10434-020-08991-9
3820,https://doi.org/10.1002/jmri.27308
3821,https://doi.org/10.1016/j.cmpb.2020.105699
3822,https://doi.org/10.1016/j.artmed.2020.101918
3823,https://doi.org/10.1016/j.pan.2020.07.399
3824,https://doi.org/10.1002/mp.14401
3825,https://doi.org/10.1016/j.cmpb.2020.105679
3826,https://doi.org/10.1111/srt.12911
3827,https://doi.org/10.1002/mp.14338
3828,https://doi.org/10.1002/jum.15427
3829,https://doi.org/10.1016/j.compbiomed.2020.103950
3830,https://doi.org/10.1088/1361-6560/ab8956
3831,https://doi.org/10.1177/1073191120947797
3832,https://doi.org/10.1111/jpc.15038
3833,https://doi.org/10.1016/j.cmpb.2020.105676
3834,https://doi.org/10.1002/ana.25839
3835,https://doi.org/10.1055/a-1177-0480
3836,https://doi.org/10.1016/j.acra.2020.07.010
3837,https://doi.org/10.1080/14767058.2020.1786517
3838,https://doi.org/10.2214/AJR.19.22578
3839,https://doi.org/10.1016/j.compbiomed.2020.103933
3840,https://doi.org/10.1111/ajco.13362
3841,https://doi.org/10.1002/mp.14388
3842,https://doi.org/10.1177/1120672120947593
3843,https://doi.org/10.1002/mp.14350
3844,https://doi.org/10.1016/j.jocn.2020.07.046
3845,https://doi.org/10.1016/j.ymeth.2020.07.008
3846,https://doi.org/10.1002/mp.14397
3847,https://doi.org/10.1111/bju.15122
3848,https://doi.org/10.1007/s11517-020-02232-7
3849,https://doi.org/10.1148/radiol.2020192763
3850,https://doi.org/10.1007/s00330-020-07119-7
3851,https://doi.org/10.1016/j.compbiomed.2020.103954
3852,https://doi.org/10.1111/biom.13338
3853,https://doi.org/10.1017/S0033291720002718
3854,https://doi.org/10.1007/s00345-020-03392-9
3855,https://doi.org/10.1016/j.jns.2020.117077
3856,https://doi.org/10.1016/j.sleep.2020.07.033
3857,https://doi.org/10.1038/s41467-020-17678-4
3858,https://doi.org/10.1016/j.cmpb.2020.105684
3859,https://doi.org/10.1007/s00330-020-07091-2
3860,https://doi.org/10.1007/s15010-020-01488-3
3861,https://doi.org/10.1016/j.cmpb.2020.105681
3862,https://doi.org/10.1016/j.compbiomed.2020.103925
3863,https://doi.org/10.1016/j.cmpb.2020.105686
3864,https://doi.org/10.1007/s00261-020-02678-1
3865,https://doi.org/10.1016/j.nut.2020.110961
3866,https://doi.org/10.1007/s10157-020-01909-5
3867,https://doi.org/10.1016/j.compbiomed.2020.103940
3868,https://doi.org/10.1007/s10916-020-01604-8
3869,https://doi.org/10.1109/TNSRE.2020.3013429
3870,https://doi.org/10.1016/j.gie.2020.07.060
3871,https://doi.org/10.1111/iju.14325
3872,https://doi.org/10.1080/03091902.2020.1791986
3873,https://doi.org/10.1016/j.ejrad.2020.109197
3874,https://doi.org/10.1007/s00261-020-02668-3
3875,https://doi.org/10.1055/s-0040-1713905
3876,https://doi.org/10.1016/j.nano.2020.102276
3877,https://doi.org/10.1016/j.intimp.2020.106818
3878,https://doi.org/10.2214/AJR.19.22147
3879,https://doi.org/10.1016/j.ijmedinf.2020.104242
3880,https://doi.org/10.1016/j.jtv.2020.06.002
3881,https://doi.org/10.1016/j.ijsu.2020.07.021
3882,https://doi.org/10.1016/j.compbiomed.2020.103935
3883,https://doi.org/10.1002/mp.14377
3884,https://doi.org/10.1016/j.jpsychires.2020.07.002
3885,https://doi.org/10.1007/s00330-020-07083-2
3886,https://doi.org/10.1016/j.bone.2020.115561
3887,https://doi.org/10.1016/j.jneumeth.2020.108886
3888,https://doi.org/10.1007/s00330-020-07076-1
3889,https://doi.org/10.1159/000509524
3890,https://doi.org/10.1002/mp.14193
3891,https://doi.org/10.1055/a-1229-0920
3892,https://doi.org/10.1109/TCYB.2020.3005859
3893,https://doi.org/10.1002/mp.14355
3894,https://doi.org/10.1007/s13365-020-00870-z
3895,https://doi.org/10.1002/mp.14347
3896,https://doi.org/10.1067/j.cpradiol.2020.07.006
3897,https://doi.org/10.1967/s002449912101
3898,https://doi.org/10.1002/pmic.201900344
3899,https://doi.org/10.1016/j.compmedimag.2020.101753
3900,https://doi.org/10.1002/jmri.27266
3901,https://doi.org/10.1016/j.compmedimag.2020.101763
3902,https://doi.org/10.1016/j.amjcard.2020.07.048
3903,https://doi.org/10.1016/j.burns.2020.07.010
3904,https://doi.org/10.1016/j.jacr.2020.06.033
3905,https://doi.org/10.1016/j.ejso.2020.07.028
3906,https://doi.org/10.1016/j.forsciint.2020.110435
3907,https://doi.org/10.1016/j.compmedimag.2020.101752
3908,https://doi.org/10.1016/j.cmpb.2020.105675
3909,https://doi.org/10.1016/j.annemergmed.2020.05.026
3910,https://doi.org/10.1016/j.pdpdt.2020.101932
3911,https://doi.org/10.1080/07315724.2020.1774821
3912,https://doi.org/10.1016/j.ejrad.2020.109188
3913,https://doi.org/10.1016/j.compbiomed.2020.103924
3914,https://doi.org/10.1016/j.radonc.2020.07.031
3915,https://doi.org/10.1016/j.media.2020.101795
3916,https://doi.org/10.1007/s11325-020-02150-w
3917,https://doi.org/10.1007/s00330-020-07074-3
3918,https://doi.org/10.1016/j.compbiomed.2020.103927
3919,https://doi.org/10.1088/1361-6560/ab857d
3920,https://doi.org/10.1016/j.urology.2020.05.094
3921,https://doi.org/10.1080/10255842.2020.1795838
3922,https://doi.org/10.1016/j.prostaglandins.2020.106475
3923,https://doi.org/10.1007/s00330-020-07056-5
3924,https://doi.org/10.1142/S0129065720500471
3925,https://doi.org/10.1016/j.mehy.2020.110118
3926,https://doi.org/10.1007/s40477-020-00503-5
3927,https://doi.org/10.1016/j.artmed.2020.101931
3928,https://doi.org/10.1109/TCBB.2020.3010509
3929,https://doi.org/10.1016/j.compmedimag.2020.101765
3930,https://doi.org/10.1007/s00330-020-07071-6
3931,https://doi.org/10.1016/j.jaip.2020.07.010
3932,https://doi.org/10.1007/s11548-020-02231-x
3933,https://doi.org/10.1111/pcn.13084
3934,https://doi.org/10.1016/j.prosdent.2020.04.010
3935,https://doi.org/10.1109/TNSRE.2020.3007625
3936,https://doi.org/10.1007/s11517-020-02174-0
3937,https://doi.org/10.1016/j.sleep.2020.07.015
3938,https://doi.org/10.1016/j.arth.2020.07.026
3939,https://doi.org/10.1080/08039488.2020.1748711
3940,https://doi.org/10.1088/1361-6560/ab8687
3941,https://doi.org/10.1016/j.compbiomed.2020.103919
3942,https://doi.org/10.1016/j.lungcan.2020.07.011
3943,https://doi.org/10.1016/j.cmpb.2020.105669
3944,https://doi.org/10.1016/j.media.2020.101791
3945,https://doi.org/10.1002/mp.14351
3946,https://doi.org/10.1002/mp.14352
3947,https://doi.org/10.1016/j.media.2020.101784
3948,https://doi.org/10.1002/mp.14357
3949,https://doi.org/10.1016/j.ajem.2020.07.023
3950,https://doi.org/10.1007/s11517-020-02225-6
3951,https://doi.org/10.1111/srt.12927
3952,https://doi.org/10.1016/j.athoracsur.2020.05.107
3953,https://doi.org/10.1007/s11684-020-0791-8
3954,https://doi.org/10.1016/j.compbiomed.2020.103762
3955,https://doi.org/10.1177/0883073820937515
3956,https://doi.org/10.1017/S0033291720002329
3957,https://doi.org/10.1002/mp.14328
3958,https://doi.org/10.1007/s11517-020-02227-4
3959,https://doi.org/10.1007/s11684-020-0762-0
3960,https://doi.org/10.1007/s00066-020-01664-2
3961,https://doi.org/10.1016/j.rcl.2020.06.001
3962,https://doi.org/10.1016/j.surg.2020.05.032
3963,https://doi.org/10.1016/j.artmed.2020.101932
3964,https://doi.org/10.1016/j.compbiomed.2020.103893
3965,https://doi.org/10.1016/j.medengphy.2020.07.004
3966,https://doi.org/10.1007/s00261-020-02637-w
3967,https://doi.org/10.1007/s11548-020-02216-w
3968,https://doi.org/10.1016/j.neunet.2020.07.006
3969,https://doi.org/10.1177/1945892420941706
3970,https://doi.org/10.1177/0194599820940649
3971,https://doi.org/10.1007/s00330-020-06968-6
3972,https://doi.org/10.1007/s00330-020-07062-7
3973,https://doi.org/10.1007/s13246-020-00897-w
3974,https://doi.org/10.1002/mp.14339
3975,https://doi.org/10.1080/07420528.2020.1777150
3976,https://doi.org/10.1109/TBCAS.2020.3008766
3977,https://doi.org/10.1007/s10877-020-00553-4
3978,https://doi.org/10.1088/1741-2552/ab9842
3979,https://doi.org/10.1016/j.surg.2020.05.019
3980,https://doi.org/10.1007/s13246-020-00894-z
3981,https://doi.org/10.1053/j.jvca.2020.07.029
3982,https://doi.org/10.1002/jmri.27256
3983,https://doi.org/10.1016/j.ejrad.2020.109153
3984,https://doi.org/10.1016/j.avsg.2020.07.001
3985,https://doi.org/10.1016/j.compbiolchem.2020.107329
3986,https://doi.org/10.1177/0954411920937221
3987,https://doi.org/10.1016/j.cmpb.2020.105651
3988,https://doi.org/10.1016/j.cmpb.2020.105649
3989,https://doi.org/10.1007/s11517-020-02215-8
3990,https://doi.org/10.1007/s13246-020-00890-3
3991,https://doi.org/10.1177/0954411920939829
3992,https://doi.org/10.1016/j.jneumeth.2020.108840
3993,https://doi.org/10.1111/1556-4029.14502
3994,https://doi.org/10.1109/TNSRE.2020.3007860
3995,https://doi.org/10.1007/s10140-020-01767-4
3996,https://doi.org/10.1016/j.media.2020.101772
3997,https://doi.org/10.1007/s11517-020-02200-1
3998,https://doi.org/10.1177/0954411920938567
3999,https://doi.org/10.1088/1361-6579/ab979e
4000,https://doi.org/10.1016/j.ultrasmedbio.2020.04.018
4001,https://doi.org/10.1007/s11517-020-02218-5
4002,https://doi.org/10.1002/alr.22632
4003,https://doi.org/10.1016/j.artmed.2020.101926
4004,https://doi.org/10.1111/jcpt.13172
4005,https://doi.org/10.1007/s10522-020-09890-y
4006,https://doi.org/10.1016/j.compbiomed.2020.103875
4007,https://doi.org/10.1002/mp.14161
4008,https://doi.org/10.1002/mp.14305
4009,https://doi.org/10.1016/j.mehy.2020.110070
4010,https://doi.org/10.1007/s00261-020-02632-1
4011,https://doi.org/10.1016/j.rbmo.2020.07.003
4012,https://doi.org/10.1016/j.compbiomed.2020.103866
4013,https://doi.org/10.1016/j.ijrobp.2020.06.076
4014,https://doi.org/10.1016/j.cmpb.2020.105640
4015,https://doi.org/10.1016/j.radonc.2020.06.050
4016,https://doi.org/10.1016/j.jdent.2020.103425
4017,https://doi.org/10.1016/j.cmpb.2020.105639
4018,https://doi.org/10.1038/s41390-020-1032-1
4019,https://doi.org/10.1016/j.cmpb.2020.105643
4020,https://doi.org/10.1177/0954411920924496
4021,https://doi.org/10.1007/s00330-020-06998-0
4022,https://doi.org/10.1136/bjophthalmol-2020-316108
4023,https://doi.org/10.1002/jbio.202000036
4024,https://doi.org/10.4103/jmss.JMSS_31_19
4025,https://doi.org/10.1016/j.ejca.2020.05.013
4026,https://doi.org/10.1016/j.artmed.2020.101924
4027,https://doi.org/10.1007/s00784-020-03433-y
4028,https://doi.org/10.1016/j.acra.2020.05.033
4029,https://doi.org/10.1177/0022034520936950
4030,https://doi.org/10.1007/s00256-020-03505-w
4031,https://doi.org/10.1007/s00261-020-02629-w
4032,https://doi.org/10.1016/j.acra.2020.06.010
4033,https://doi.org/10.32481/djph.2020.07.08
4034,https://doi.org/10.1177/0954411920935741
4035,https://doi.org/10.1016/j.acra.2020.05.031
4036,https://doi.org/10.1016/j.legalmed.2020.101744
4037,https://doi.org/10.1088/1361-6579/ab921d
4038,https://doi.org/10.1177/0194599820935446
4039,https://doi.org/10.1109/TNSRE.2020.3005950
4040,https://doi.org/10.1007/s11548-020-02219-7
4041,https://doi.org/10.1016/j.cmpb.2020.105611
4042,https://doi.org/10.12865/CHSJ.46.02.06
4043,https://doi.org/10.1016/j.jhep.2020.05.052
4044,https://doi.org/10.1007/s00330-020-07020-3
4045,https://doi.org/10.1016/j.cmpb.2020.105614
4046,https://doi.org/10.1016/j.artmed.2020.101917
4047,https://doi.org/10.1016/j.oraloncology.2020.104862
4048,https://doi.org/10.1002/jum.15376
4049,https://doi.org/10.1136/bjophthalmol-2019-315600
4050,https://doi.org/10.1016/j.thromres.2020.06.045
4051,https://doi.org/10.1111/jgh.15136
4052,https://doi.org/10.1016/j.artmed.2020.101919
4053,https://doi.org/10.1016/j.surg.2020.04.064
4054,https://doi.org/10.1007/s10792-020-01485-3
4055,https://doi.org/10.1016/j.media.2020.101768
4056,https://doi.org/10.1007/s00330-020-07024-z
4057,https://doi.org/10.1007/s11604-020-01009-0
4058,https://doi.org/10.1016/j.gie.2020.06.058
4059,https://doi.org/10.1016/j.arth.2020.06.063
4060,https://doi.org/10.1007/s00330-020-07030-1
4061,https://doi.org/10.1007/s00330-020-07011-4
4062,https://doi.org/10.1016/j.artmed.2020.101915
4063,https://doi.org/10.1016/j.ejrad.2020.109150
4064,https://doi.org/10.1088/1741-2552/ab965a
4065,https://doi.org/10.1177/1945892420933178
4066,https://doi.org/10.1111/srt.12891
4067,https://doi.org/10.1016/j.gie.2020.06.047
4068,https://doi.org/10.1016/j.forsciint.2020.110350
4069,https://doi.org/10.1016/j.nano.2020.102245
4070,https://doi.org/10.1016/j.cmpb.2020.105624
4071,https://doi.org/10.1016/j.neunet.2020.06.018
4072,https://doi.org/10.1016/j.mehy.2020.110028
4073,https://doi.org/10.1002/mp.14301
4074,https://doi.org/10.1002/jbio.202000050
4075,https://doi.org/10.1016/j.cmpb.2020.105629
4076,https://doi.org/10.1002/jmri.27202
4077,https://doi.org/10.1007/s00392-020-01691-0
4078,https://doi.org/10.1016/j.jaad.2020.06.085
4079,https://doi.org/10.1016/j.urolonc.2020.05.009
4080,https://doi.org/10.1002/mp.14144
4081,https://doi.org/10.1016/j.compbiolchem.2020.107317
4082,https://doi.org/10.1109/TNSRE.2020.3004545
4083,https://doi.org/10.1109/TNB.2020.3004481
4084,https://doi.org/10.1016/j.phrs.2020.105037
4085,https://doi.org/10.1002/jbio.202000114
4086,https://doi.org/10.1109/TNSRE.2020.3004368
4087,https://doi.org/10.1109/TNSRE.2020.3004462
